step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.81949784884354,0,0.0,0.9439846260644449,0,0.0
10.0,0,0.0,0.0,14.158582973043414,0,0.0,0.9204595214409025,0,0.0
15.0,0,0.0,0.0,13.210315457824771,0,0.0,0.9478449144685607,0,0.0
20.0,1,1.0,0.0625,10.835801379234713,1,1.0,0.75238093419898,1,1.0
25.0,0,0.0,0.0,7.868974431295595,0,3.0,0.5646004675385803,0,3.0
30.0,2,10.0,0.43478260869565216,9.122619890633917,2,10.0,0.5750876494363204,2,10.0
35.0,1,1.0,0.034482758620689655,9.740805939391125,1,5.0,0.6046794733711167,1,5.0
40.0,6,22.0,0.7586206896551724,8.974765859082053,6,22.0,0.5304737565874635,6,22.0
45.0,4,14.0,0.4827586206896552,6.81135957915446,4,39.0,0.3588280337227876,4,39.0
50.0,5,21.0,0.7777777777777778,7.304465524734821,5,32.0,0.349231511849539,5,32.0
55.0,6,15.0,0.4838709677419355,7.133875254474952,6,49.0,0.39973841076707756,6,49.0
60.0,7,34.0,1.0,8.461249010096319,7,55.0,0.5019220030459333,7,55.0
65.0,7,21.0,0.65625,5.985028244120157,7,65.0,0.2966423051212383,7,65.0
70.0,8,37.0,1.121212121212121,5.981599232094439,8,64.0,0.30749201930713765,8,64.0
75.0,8,32.0,0.9411764705882353,5.746107337290223,8,82.0,0.3051551369730335,8,82.0
80.0,9,42.0,1.105263157894737,6.814644879329642,9,85.0,0.37998871539850415,9,85.0
85.0,9,41.0,0.9761904761904762,6.723557662464018,9,101.0,0.37751375093757517,9,101.0
90.0,9,36.0,0.8571428571428571,5.231752053131037,9,105.0,0.24490056815759761,9,105.0
95.0,9,32.0,0.6956521739130435,5.383536067779838,9,121.0,0.3021443182234819,9,121.0
100.0,9,35.0,0.7142857142857143,5.376833136738576,9,128.0,0.266370017616528,9,128.0
105.0,11,39.0,0.7959183673469388,4.0180856961237925,11,150.0,0.17280889440016917,11,150.0
110.0,14,51.0,1.0,4.7756888491970235,14,150.0,0.219112053751543,14,150.0
115.0,10,30.0,0.5660377358490566,4.0374009321076185,10,170.0,0.18598405148798355,10,170.0
120.0,10,36.0,0.6545454545454545,4.31532819043151,10,171.0,0.20979537620180136,10,171.0
125.0,10,30.0,0.5084745762711864,4.264722062378048,10,174.0,0.1993762622792408,10,174.0
130.0,12,37.0,0.6271186440677966,4.020758415510127,12,177.0,0.15803559834358552,12,177.0
135.0,11,27.0,0.4576271186440678,4.117685509795919,11,189.0,0.18525691662147484,11,189.0
140.0,11,29.0,0.47540983606557374,4.115187660672696,11,193.0,0.1829299440510383,11,193.0
145.0,8,20.0,0.3389830508474576,3.360646349306467,8,195.0,0.14838904666979308,8,195.0
150.0,11,36.0,0.6,3.51994554404744,11,189.0,0.15254023705945277,11,189.0
155.0,12,37.0,0.5967741935483871,3.236054444241579,12,220.0,0.14223941163201695,12,220.0
160.0,14,50.0,0.7936507936507936,3.2684728339870506,14,219.0,0.1356245058804895,14,219.0
165.0,17,107.0,1.621212121212121,3.788249842001094,17,251.0,0.14798535706486077,17,251.0
170.0,18,109.0,1.703125,3.374667305167852,18,291.0,0.13417636999633153,18,291.0
175.0,21,93.0,1.5,3.819682333493634,21,285.0,0.1418983140086445,21,285.0
180.0,22,131.0,1.9848484848484849,4.537896779863021,22,307.0,0.16148375977277157,22,307.0
185.0,17,88.0,1.375,3.209417975288938,17,358.0,0.1411961256971504,17,358.0
190.0,20,92.0,1.4153846153846155,3.0672255621407087,20,387.0,0.1398449599049215,20,387.0
195.0,26,136.0,2.125,3.5382641140638444,26,439.0,0.14148793971959164,26,439.0
200.0,19,129.0,1.9545454545454546,3.7063073531954545,19,494.0,0.16062417053728828,19,494.0
205.0,19,92.0,1.4375,3.9372270390073663,19,498.0,0.1622937584526375,19,498.0
210.0,22,124.0,1.9076923076923078,4.257069900745465,22,482.0,0.1719582314984579,22,482.0
215.0,19,97.0,1.4477611940298507,3.2066153631643735,19,540.0,0.1483569564678042,19,540.0
220.0,20,81.0,1.2272727272727273,3.21122402409056,20,546.0,0.1354826916647564,20,546.0
225.0,25,126.0,1.9090909090909092,3.868206521954011,25,548.0,0.1397174630142398,25,548.0
230.0,17,95.0,1.4393939393939394,3.4201524090681095,17,588.0,0.14538984556675977,17,588.0
235.0,18,72.0,1.0746268656716418,3.498459726904102,18,554.0,0.147889076468142,18,554.0
240.0,23,83.0,1.2205882352941178,2.7840346766567383,23,621.0,0.11672045060853704,23,621.0
245.0,20,80.0,1.1764705882352942,2.8615673893712583,20,622.0,0.11403739358338678,20,622.0
250.0,13,55.0,0.7971014492753623,2.9991422100861,13,612.0,0.11328048480705465,13,612.0
255.0,15,47.0,0.6911764705882353,3.276027757323479,15,560.0,0.1302252184702983,15,560.0
260.0,15,40.0,0.5797101449275363,2.7511037995399623,15,585.0,0.12253362792830137,15,585.0
265.0,17,61.0,0.8840579710144928,3.1297804616060905,17,588.0,0.1218708523490113,17,588.0
270.0,12,50.0,0.7142857142857143,3.042912900601237,12,561.0,0.11957009674344628,12,561.0
275.0,11,41.0,0.6029411764705882,3.142276810114456,11,499.0,0.12990176911987433,11,499.0
280.0,11,30.0,0.4411764705882353,2.71327847244452,11,494.0,0.11580999936010297,11,494.0
285.0,15,42.0,0.6176470588235294,3.343304576259995,15,499.0,0.13420634302322648,15,499.0
290.0,10,38.0,0.5588235294117647,3.2989729945393336,10,455.0,0.13876017723208567,10,455.0
295.0,11,38.0,0.5671641791044776,3.5421580072389944,11,397.0,0.14205809820100046,11,397.0
300.0,12,31.0,0.45588235294117646,3.172176853068496,12,378.0,0.13338058467229624,12,378.0
305.0,12,33.0,0.4852941176470588,3.4612718878800073,12,395.0,0.1355011127383896,12,395.0
310.0,9,27.0,0.39705882352941174,2.776354544277492,9,386.0,0.11917148918917587,9,386.0
315.0,11,41.0,0.6212121212121212,3.0813537980904178,11,315.0,0.12982730021505545,11,315.0
320.0,10,34.0,0.4857142857142857,2.904685503332165,10,304.0,0.11133785215935034,10,304.0
325.0,14,44.0,0.6470588235294118,3.1372773823694793,14,305.0,0.12095450557601098,14,305.0
330.0,15,42.0,0.6363636363636364,2.7435286113262323,15,320.0,0.11288605730034611,15,320.0
335.0,15,57.0,0.8636363636363636,2.9661982184264173,15,312.0,0.1277228187784011,15,312.0
340.0,13,47.0,0.6714285714285714,2.887581944126664,13,309.0,0.12118702222914225,13,309.0
345.0,18,51.0,0.7391304347826086,3.083905758425737,18,309.0,0.11755588430776935,18,309.0
350.0,17,52.0,0.7761194029850746,2.6812635846326276,17,357.0,0.1150198593595721,17,357.0
355.0,14,52.0,0.7647058823529411,3.204591467352417,14,369.0,0.12811519407813982,14,369.0
360.0,14,51.0,0.7391304347826086,2.5271845607207246,14,394.0,0.0990307192265096,14,394.0
365.0,15,63.0,0.9264705882352942,2.7173956902710485,15,390.0,0.10627747003249804,15,390.0
370.0,16,56.0,0.8115942028985508,2.3556016269477262,16,428.0,0.09135116071756796,16,428.0
375.0,18,61.0,0.8714285714285714,2.981058790637577,18,436.0,0.11480737897800851,18,436.0
380.0,19,64.0,0.9142857142857143,2.415162734345878,19,477.0,0.09537168272099888,19,477.0
385.0,18,65.0,0.9420289855072463,2.8823646410600516,18,466.0,0.1089079501073215,18,466.0
390.0,18,53.0,0.7681159420289855,2.734116234923814,18,480.0,0.10943334298088375,18,480.0
395.0,17,55.0,0.7971014492753623,3.250514874942326,17,492.0,0.12031996509183701,17,492.0
400.0,16,50.0,0.7246376811594203,2.901683078162656,16,503.0,0.11291579845712464,16,503.0
405.0,16,56.0,0.8115942028985508,2.9815611002636695,16,483.0,0.11525740726600417,16,483.0
410.0,13,45.0,0.6716417910447762,2.893155311218393,13,488.0,0.11586990360131946,13,488.0
415.0,14,46.0,0.6764705882352942,3.2252214157034382,14,458.0,0.1191584698704192,14,458.0
420.0,11,40.0,0.5797101449275363,2.9147849703138076,11,460.0,0.12076936770269296,11,460.0
425.0,12,45.0,0.6716417910447762,3.1006486159208144,12,420.0,0.12870614679973136,12,420.0
430.0,11,39.0,0.5735294117647058,2.861412461231153,11,413.0,0.12140222722220938,11,413.0
435.0,16,51.0,0.7611940298507462,3.1338768160008654,16,402.0,0.12614273445718147,16,402.0
440.0,14,44.0,0.6376811594202898,2.9400346481174187,14,398.0,0.12368236179701407,14,398.0
445.0,15,45.0,0.6716417910447762,2.765854245350561,15,386.0,0.11367119243097346,15,386.0
450.0,11,37.0,0.5441176470588235,2.681177708802585,11,413.0,0.10904802850393451,11,413.0
455.0,14,48.0,0.7058823529411765,2.946348560294578,14,397.0,0.11557779251189919,14,397.0
460.0,12,40.0,0.5714285714285714,2.6875637668364623,12,388.0,0.10919646932476025,12,388.0
465.0,14,41.0,0.6029411764705882,2.8505528433780416,14,351.0,0.11329327412703194,14,351.0
470.0,17,49.0,0.7101449275362319,2.709859697401974,17,383.0,0.11224050294376649,17,383.0
475.0,15,68.0,1.0,3.051733155091711,15,392.0,0.12328565933472393,15,392.0
480.0,14,60.0,0.8571428571428571,2.7292769105293506,14,402.0,0.10442551115122797,14,402.0
485.0,14,48.0,0.6857142857142857,2.889903462298443,14,380.0,0.1078668192245065,14,380.0
490.0,14,47.0,0.6911764705882353,3.205275741868441,14,373.0,0.12468612290261655,14,373.0
495.0,12,39.0,0.582089552238806,3.5393112584145507,12,350.0,0.12935442872697295,12,350.0
500.0,11,29.0,0.4264705882352941,3.125943880215016,11,346.0,0.1325767053507358,11,346.0
505.0,11,32.0,0.463768115942029,3.5933167789527682,11,301.0,0.13619890220127964,11,301.0
510.0,11,29.0,0.4264705882352941,2.9157936805832168,11,317.0,0.1264506905303314,11,317.0
515.0,12,43.0,0.6417910447761194,3.308885185266043,12,306.0,0.13207784054296762,12,306.0
520.0,13,38.0,0.5428571428571428,2.9468067854716584,13,308.0,0.11585798163827768,13,308.0
525.0,13,40.0,0.5882352941176471,3.154445437968312,13,290.0,0.12834460971363604,13,290.0
530.0,12,32.0,0.47761194029850745,3.3016929906954955,12,282.0,0.13264439854880516,12,282.0
535.0,10,32.0,0.47761194029850745,3.5697162823951487,10,277.0,0.15368030610542008,10,277.0
540.0,11,31.0,0.4626865671641791,3.061323978708864,11,285.0,0.13014873574827807,11,285.0
545.0,11,33.0,0.4852941176470588,3.0920840867066577,11,278.0,0.12191163338518067,11,278.0
550.0,11,31.0,0.4492753623188406,2.6716965122663994,11,294.0,0.10965020528680679,11,294.0
555.0,14,42.0,0.6268656716417911,2.8773925798733284,14,294.0,0.11871764557778125,14,294.0
560.0,13,39.0,0.5571428571428572,2.671787689267865,13,306.0,0.1059847066827346,13,306.0
565.0,14,50.0,0.7352941176470589,2.9969135178498307,14,304.0,0.11545703397958747,14,304.0
570.0,12,40.0,0.5882352941176471,2.900083411092349,12,320.0,0.11923591526980992,12,320.0
575.0,12,36.0,0.5294117647058824,3.2665642449475496,12,306.0,0.12137776012385203,12,306.0
580.0,12,34.0,0.4927536231884058,2.8892563303497365,12,314.0,0.11918992647318247,12,314.0
585.0,13,40.0,0.5882352941176471,3.13899321272702,13,295.0,0.12063230976790815,13,295.0
590.0,13,46.0,0.696969696969697,2.8006466107704218,13,317.0,0.12249074895036931,13,317.0
595.0,15,61.0,0.9104477611940298,3.176461209251699,15,307.0,0.12060795670685298,15,307.0
600.0,15,46.0,0.6666666666666666,2.8556660732713026,15,339.0,0.11391296451918345,15,339.0
605.0,15,49.0,0.7313432835820896,2.807058835286956,15,327.0,0.11229929662997759,15,327.0
610.0,10,35.0,0.5072463768115942,2.9306452948991146,10,346.0,0.11864585115426596,10,346.0
615.0,12,40.0,0.5797101449275363,3.2763394077753785,12,330.0,0.12473428439686916,12,330.0
620.0,12,34.0,0.5,2.9659744921313633,12,340.0,0.1222425298230416,12,340.0
625.0,13,42.0,0.6176470588235294,3.2714686521388185,13,333.0,0.13541990392049952,13,333.0
630.0,12,37.0,0.5362318840579711,3.213129295961048,12,322.0,0.13023694395464133,12,322.0
635.0,13,39.0,0.5735294117647058,3.6102965195201673,13,279.0,0.13214390870053397,13,279.0
640.0,9,33.0,0.4925373134328358,3.292998536557793,9,293.0,0.13617337129985294,9,293.0
645.0,14,40.0,0.5882352941176471,3.282502039319622,14,293.0,0.12838042442182013,14,293.0
650.0,10,29.0,0.43283582089552236,2.67703162523977,10,311.0,0.11871908707054513,10,311.0
655.0,14,41.0,0.6029411764705882,3.1971586479969543,14,295.0,0.12924076749600424,14,295.0
660.0,11,36.0,0.5217391304347826,2.8748356086672007,11,289.0,0.12389529159016226,11,289.0
665.0,10,29.0,0.4142857142857143,3.5015109303596788,10,270.0,0.13232724835897,10,270.0
670.0,9,21.0,0.3088235294117647,3.428360680930418,9,253.0,0.13013710649048704,9,253.0
675.0,9,28.0,0.42424242424242425,3.5222092344918203,9,248.0,0.14434130701262354,9,248.0
680.0,11,33.0,0.4925373134328358,2.8240838908356882,11,264.0,0.12727048344820432,11,264.0
685.0,13,58.0,0.8656716417910447,2.919390916907932,13,259.0,0.12243694877127187,13,259.0
690.0,13,54.0,0.7714285714285715,2.797182289823704,13,272.0,0.11280190763344759,13,272.0
695.0,14,53.0,0.7794117647058824,3.017148225026341,14,272.0,0.11807403509317177,14,272.0
700.0,13,41.0,0.5942028985507246,2.898817486688422,13,291.0,0.11222868822537015,13,291.0
705.0,13,38.0,0.5588235294117647,3.1354708139096097,13,289.0,0.1259048525591514,13,289.0
710.0,12,38.0,0.5507246376811594,2.787838405456676,12,303.0,0.1160073873003232,12,303.0
715.0,13,49.0,0.7101449275362319,3.4748751885847318,13,287.0,0.12033167651865041,13,287.0
720.0,11,33.0,0.4925373134328358,2.9802966347931688,11,294.0,0.12331201797069379,11,294.0
