step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.407862025458252,0,0.0,0.9578807301702552,0,0.0
10.0,0,0.0,0.0,13.35004892886168,0,0.0,0.9435353788291349,0,0.0
15.0,1,2.0,0.1111111111111111,11.04932582151747,1,2.0,0.7774472860547159,1,2.0
20.0,5,19.0,0.7916666666666666,10.209171984733294,5,19.0,0.6857755283658366,5,19.0
25.0,2,3.0,0.1,7.811388518719887,2,21.0,0.4921091069508015,2,21.0
30.0,7,28.0,0.9655172413793104,6.718402704685804,7,28.0,0.3842313248378252,7,28.0
35.0,8,27.0,0.8181818181818182,6.357542900357521,8,55.0,0.31496662420733834,8,55.0
40.0,5,26.0,0.8125,6.580834030803454,5,60.0,0.2943253862801977,5,60.0
45.0,7,60.0,1.6216216216216217,9.192449091765239,7,67.0,0.5270740294032172,7,67.0
50.0,5,16.0,0.4444444444444444,7.46534679105043,5,70.0,0.4286144638425657,5,70.0
55.0,7,28.0,0.8235294117647058,6.360605217710301,7,48.0,0.33222652598733915,7,48.0
60.0,10,30.0,0.8333333333333334,6.153982625955219,10,62.0,0.3306777658448063,10,62.0
65.0,9,35.0,0.8974358974358975,6.7319144850303605,9,74.0,0.3844484435306151,9,74.0
70.0,9,36.0,0.8571428571428571,5.917730550614196,9,102.0,0.3125017293185221,9,102.0
75.0,10,40.0,0.9302325581395349,5.594551188159197,10,118.0,0.28973102707994364,10,118.0
80.0,10,38.0,0.8085106382978723,5.343153452137387,10,132.0,0.2721151089082622,10,132.0
85.0,11,44.0,0.9565217391304348,4.892917373499501,11,127.0,0.21697712918243092,11,127.0
90.0,11,43.0,0.8775510204081632,4.820492861766717,11,154.0,0.24798693641280178,11,154.0
95.0,12,51.0,0.9807692307692307,4.86366679964214,12,156.0,0.20907192411218534,12,156.0
100.0,10,32.0,0.5925925925925926,4.583645615663482,10,168.0,0.21358988991456115,10,168.0
105.0,10,33.0,0.6226415094339622,4.27985698995248,10,170.0,0.18080808505386478,10,170.0
110.0,9,27.0,0.5094339622641509,4.328892244826279,9,179.0,0.1978660384363407,9,179.0
115.0,10,28.0,0.5185185185185185,4.585488266575341,10,176.0,0.18545911339959983,10,176.0
120.0,10,30.0,0.5454545454545454,4.642046193171134,10,185.0,0.21754046184066178,10,185.0
125.0,9,34.0,0.6296296296296297,4.006147125107952,9,174.0,0.175600911041428,9,174.0
130.0,11,31.0,0.543859649122807,3.8494089519386527,11,195.0,0.17198004952230903,11,195.0
135.0,12,37.0,0.6491228070175439,3.9898943756429333,12,188.0,0.1846132521674834,12,188.0
140.0,12,38.0,0.6440677966101694,3.496610479951444,12,207.0,0.17880619469146006,12,207.0
145.0,14,55.0,0.9166666666666666,3.454798214621483,14,210.0,0.14256855335970525,14,210.0
150.0,12,51.0,0.8360655737704918,3.3407200500637404,12,240.0,0.1365690674878344,12,240.0
155.0,13,47.0,0.7704918032786885,3.4769857301179528,13,219.0,0.1310697504981222,13,219.0
