step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.898095705298651,0,0.0,0.9550857491850625,0,0.0
10.0,0,0.0,0.0,13.002808516545683,0,0.0,0.931077422283566,0,0.0
15.0,1,2.0,0.15384615384615385,11.332985388105971,1,2.0,0.8006531791510842,1,2.0
20.0,2,10.0,0.5882352941176471,9.488940915356574,2,10.0,0.6524618958771283,2,10.0
25.0,5,32.0,1.4545454545454546,9.177968016976221,5,32.0,0.5779741784821156,5,32.0
30.0,7,64.0,2.6666666666666665,7.922212499839229,7,64.0,0.4965132290050539,7,64.0
35.0,5,18.0,0.6206896551724138,7.842639473882165,5,64.0,0.5428100336989153,5,64.0
40.0,3,7.0,0.21875,7.890542754071868,3,29.0,0.48144564419212393,3,29.0
45.0,5,26.0,0.8125,7.5778066261905295,5,26.0,0.3556899394224892,5,26.0
50.0,8,63.0,1.9090909090909092,7.787114048041426,8,63.0,0.36325953116575055,8,63.0
55.0,11,116.0,3.515151515151515,7.887537694031697,11,116.0,0.3803231517549092,11,116.0
60.0,5,55.0,1.6176470588235294,8.439841154343506,5,119.0,0.5627470799056995,5,119.0
65.0,3,6.0,0.16666666666666666,8.913163445324274,3,65.0,0.5753456113442886,3,65.0
70.0,2,5.0,0.13513513513513514,7.040231967959347,2,61.0,0.4361681565945647,2,61.0
75.0,8,35.0,0.9459459459459459,6.390422031060549,8,80.0,0.33261301127791465,8,80.0
80.0,11,42.0,1.05,6.119009263654842,11,93.0,0.35732235283139924,11,93.0
85.0,8,26.0,0.6190476190476191,6.861271839031035,8,75.0,0.3791482402518732,8,75.0
90.0,1,3.0,0.06976744186046512,6.6797620845423875,1,80.0,0.35991543926990843,1,80.0
95.0,6,18.0,0.4090909090909091,6.04673540267138,6,75.0,0.3237230968303289,6,75.0
100.0,9,25.0,0.5102040816326531,4.91556528634911,9,92.0,0.2859950743504214,9,92.0
105.0,13,46.0,0.8679245283018868,4.835934928730581,13,101.0,0.2622818814936845,13,101.0
110.0,10,37.0,0.6851851851851852,3.34235992797008,10,140.0,0.16104988120040312,10,140.0
