step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.407862025458252,0,0.0,0.9578807301702552,0,0.0
10.0,0,0.0,0.0,13.35004892886168,0,0.0,0.9435353788291349,0,0.0
15.0,1,1.0,0.05555555555555555,11.42656596995918,1,1.0,0.7977234253019251,1,1.0
20.0,4,13.0,0.5416666666666666,9.719893601280914,4,13.0,0.642562727901981,4,13.0
25.0,2,3.0,0.10344827586206896,7.57815234557246,2,20.0,0.5007468272673524,2,20.0
30.0,4,8.0,0.27586206896551724,6.503436114717649,4,12.0,0.36292671667815335,4,12.0
35.0,6,33.0,1.0,8.542974345130846,6,33.0,0.43821281850177035,6,33.0
40.0,8,69.0,2.15625,9.10037298048152,8,69.0,0.45175302843790616,8,69.0
45.0,9,113.0,3.138888888888889,9.40651669468849,9,113.0,0.5257115466589103,9,113.0
50.0,6,42.0,1.2727272727272727,8.267316206160956,6,113.0,0.4742273452558922,6,113.0
55.0,2,11.0,0.3548387096774194,7.927516971036085,2,55.0,0.43917291013085114,2,55.0
60.0,7,33.0,1.03125,8.719954626657566,7,33.0,0.4627780682479684,7,33.0
65.0,7,68.0,1.9428571428571428,9.62102596540561,7,68.0,0.5612344188706524,7,68.0
70.0,4,22.0,0.6111111111111112,8.239036264361074,4,67.0,0.4870057780815079,4,67.0
75.0,6,19.0,0.5277777777777778,7.574022540397845,6,42.0,0.4321922785810179,6,42.0
80.0,6,16.0,0.42105263157894735,5.685975037593846,6,60.0,0.33453762301422263,6,60.0
85.0,9,37.0,0.9736842105263158,5.522699276538307,9,75.0,0.2644922258713533,9,75.0
90.0,10,40.0,0.975609756097561,5.660349109715335,10,89.0,0.29382878683233016,10,89.0
95.0,9,38.0,0.8837209302325582,5.654824876881515,9,98.0,0.285562574918019,9,98.0
100.0,11,40.0,0.8695652173913043,4.670055633615528,11,128.0,0.2325173793662124,11,128.0
105.0,9,39.0,0.8478260869565217,4.9920004876156385,9,139.0,0.21435070718140964,9,139.0
110.0,12,41.0,0.8913043478260869,4.735635648357923,12,150.0,0.2135058006962313,12,150.0
115.0,11,43.0,0.9347826086956522,4.791059517266783,11,154.0,0.2119672934541178,11,154.0
120.0,7,20.0,0.4166666666666667,5.017069033237088,7,159.0,0.25454858982563555,7,159.0
125.0,10,33.0,0.66,5.185278762293608,10,159.0,0.24584330308841723,10,159.0
130.0,11,41.0,0.803921568627451,4.291370588056028,11,181.0,0.2070814772225651,11,181.0
135.0,13,50.0,0.9803921568627451,4.3983105142672025,13,186.0,0.20903730661529077,13,186.0
140.0,12,43.0,0.8113207547169812,4.423464086197064,12,209.0,0.22352286150029615,12,209.0
145.0,14,48.0,0.8727272727272727,4.887466051911252,14,223.0,0.2388590355780207,14,223.0
150.0,13,45.0,0.8333333333333334,3.597477659346243,13,242.0,0.15444864864631996,13,242.0
155.0,12,50.0,0.9259259259259259,3.719227139644036,12,235.0,0.15613593624376598,12,235.0
