step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,2,0,0,0,2,0,0.0,0.0,13.719713067022433,0,0.0,0.9753638593185779,0,0.0
10.0,4,0,0,0,4,0,0.0,0.0,13.22192923139361,0,0.0,0.9558360387276174,0,0.0
15.0,6,0,0,0,6,0,0.0,0.0,13.556875700519432,0,0.0,0.942465929153571,0,0.0
20.0,11,0,0,0,11,0,0.0,0.0,12.773715007164547,0,0.0,0.9283786217023786,0,0.0
25.0,14,0,0,1,15,0,0.0,0.0,11.93025390735499,0,0.0,0.8486780438067264,0,0.0
30.0,15,0,2,3,18,0,7.0,0.4666666666666667,9.670112204889,2,7.0,0.6274279837484644,2,7.0
35.0,15,0,0,5,20,0,0.0,0.0,7.845548992624731,0,6.0,0.5735568302046066,0,6.0
40.0,17,0,3,5,22,0,8.0,0.47058823529411764,8.70620089013809,3,8.0,0.5373216170863524,3,8.0
45.0,19,0,1,7,26,0,2.0,0.10526315789473684,8.265770500828737,1,11.0,0.5169132667135685,1,11.0
50.0,21,0,3,10,31,0,14.0,0.6666666666666666,9.716173601243364,3,14.0,0.6176333006675471,3,14.0
55.0,20,0,2,12,32,0,2.0,0.1,7.620676961866236,2,16.0,0.44262431271269825,2,16.0
60.0,20,0,2,16,36,0,7.0,0.35,9.35304986380598,2,7.0,0.6001859234827999,2,7.0
65.0,21,0,1,17,38,0,2.0,0.09523809523809523,8.289621911037147,1,5.0,0.4752833162964883,1,5.0
70.0,21,0,6,20,41,0,21.0,1.0,8.183622998266877,6,21.0,0.3705004535873118,6,21.0
75.0,20,0,2,24,44,0,8.0,0.4,7.146818255749729,2,31.0,0.4475960658215943,2,31.0
80.0,25,0,0,26,51,0,0.0,0.0,10.494888140045651,0,1.0,0.759525305043157,0,1.0
85.0,23,0,2,29,52,0,2.0,0.08695652173913043,9.21869205969797,2,3.0,0.569710606358635,2,3.0
90.0,21,0,6,32,53,0,25.0,1.1904761904761905,5.313096388435572,6,26.0,0.17147261275131034,6,26.0
95.0,19,0,6,36,55,0,19.0,1.0,5.176108501693107,6,46.0,0.20369616401848728,6,46.0
100.0,18,0,0,38,56,0,0.0,0.0,8.693194102423059,0,28.0,0.443795890845793,0,28.0
105.0,19,0,2,40,59,0,2.0,0.10526315789473684,8.699651395133111,2,21.0,0.4569224424878168,2,21.0
110.0,22,0,7,43,65,0,27.0,1.2272727272727273,8.008172121495024,7,46.0,0.5093072515299769,7,46.0
115.0,21,0,3,48,69,0,11.0,0.5238095238095238,7.174934615877148,3,50.0,0.5203759300437757,3,50.0
120.0,28,0,1,48,76,0,6.0,0.21428571428571427,8.736877294878392,1,17.0,0.5743184116106274,1,17.0
125.0,32,0,5,48,80,0,22.0,0.6875,9.239196348785896,5,22.0,0.5661099321530699,5,22.0
130.0,32,0,2,51,83,0,2.0,0.0625,7.3528927504538935,2,19.0,0.41992582199815376,2,19.0
135.0,32,0,7,56,88,0,26.0,0.8125,7.010544341630359,7,26.0,0.37492792335809577,7,26.0
140.0,30,0,9,60,90,0,32.0,1.0666666666666667,6.367239333448899,9,59.0,0.3149882567014793,9,59.0
145.0,28,0,4,64,92,0,19.0,0.6785714285714286,6.390671694003449,4,59.0,0.2576374996938436,4,59.0
150.0,29,0,5,67,96,0,41.0,1.4137931034482758,8.868410475636178,5,50.0,0.47015191561118724,5,50.0
155.0,28,0,5,71,99,0,66.0,2.357142857142857,8.850694626602207,5,66.0,0.4742490369441266,5,66.0
160.0,27,0,1,76,103,0,1.0,0.037037037037037035,7.867590923682828,1,42.0,0.47169188861094435,1,42.0
165.0,28,0,7,80,108,0,23.0,0.8214285714285714,7.597373488800684,7,23.0,0.45331494616194207,7,23.0
170.0,27,0,6,83,110,0,21.0,0.7777777777777778,6.534370818439736,6,44.0,0.37510367815204365,6,44.0
175.0,27,0,4,87,114,0,9.0,0.3333333333333333,6.898240588801722,4,39.0,0.337623678879659,4,39.0
180.0,29,0,3,89,118,0,23.0,0.7931034482758621,8.37253449643143,3,31.0,0.48546004933973574,3,31.0
185.0,29,0,3,92,121,0,38.0,1.3103448275862069,8.619720233836857,3,40.0,0.5443758870102211,3,40.0
190.0,32,0,4,94,126,0,56.0,1.75,9.217685106516617,4,56.0,0.6238609394050961,4,56.0
195.0,29,0,2,98,127,0,4.0,0.13793103448275862,7.644696525456286,2,30.0,0.44626263505039165,2,30.0
200.0,29,0,7,103,132,0,29.0,1.0,7.653575462235516,7,29.0,0.3690017571902631,7,29.0
205.0,29,0,4,109,138,0,19.0,0.6551724137931034,7.582827151206932,4,47.0,0.43527893154208347,4,47.0
210.0,30,0,0,115,145,0,0.0,0.0,7.98717364476514,0,27.0,0.48710433366078515,0,27.0
215.0,33,0,0,116,149,0,0.0,0.0,9.015161356861007,0,3.0,0.4883185949786316,0,3.0
220.0,34,0,4,120,154,0,15.0,0.4411764705882353,8.954455768670206,4,15.0,0.4789484273386485,4,15.0
225.0,32,0,6,125,157,0,41.0,1.28125,9.553692963613894,6,41.0,0.5576209961655062,6,41.0
230.0,30,0,6,130,160,0,71.0,2.3666666666666667,9.330145444245668,6,71.0,0.5434274353339403,6,71.0
235.0,26,0,2,136,162,0,4.0,0.15384615384615385,7.232299058106616,2,59.0,0.3692380810232436,2,59.0
240.0,27,0,6,139,166,0,24.0,0.8888888888888888,7.996594643302654,6,27.0,0.3932013306843978,6,27.0
245.0,26,0,5,144,170,0,18.0,0.6923076923076923,7.689920197206036,5,48.0,0.46070560861594434,5,48.0
250.0,28,0,4,147,175,0,21.0,0.75,9.224126026298256,4,38.0,0.590215913743293,4,38.0
255.0,28,0,2,150,178,0,2.0,0.07142857142857142,8.407559062742578,2,19.0,0.49190964604632814,2,19.0
260.0,30,0,7,154,184,0,24.0,0.8,8.440899576841888,7,29.0,0.48827284889855593,7,29.0
265.0,31,0,6,158,189,0,19.0,0.6129032258064516,7.808757078457783,6,44.0,0.4831801850013623,6,44.0
270.0,30,0,4,162,192,0,17.0,0.5666666666666667,7.117569699780182,4,34.0,0.36151689999029,4,34.0
275.0,30,0,6,165,195,0,42.0,1.4,8.409262322418225,6,42.0,0.4186288900238435,6,42.0
280.0,29,0,3,168,197,0,5.0,0.1724137931034483,7.214498385738791,3,36.0,0.36129980583333826,3,36.0
285.0,25,0,7,173,198,0,30.0,1.2,6.972941393876091,7,31.0,0.2614693575970952,7,31.0
290.0,25,0,7,177,202,0,27.0,1.08,6.087250941010961,7,57.0,0.31007528993046857,7,57.0
295.0,24,0,3,180,204,0,22.0,0.9166666666666666,7.931822191406483,3,47.0,0.4180899981419192,3,47.0
300.0,26,0,3,183,209,0,37.0,1.4230769230769231,10.088205742808272,3,38.0,0.6111200444512868,3,38.0
305.0,28,0,1,186,214,0,1.0,0.03571428571428571,9.061431034525876,1,14.0,0.572685249269165,1,14.0
310.0,27,0,7,191,218,0,23.0,0.8518518518518519,8.062259364786787,7,23.0,0.4361852201042502,7,23.0
315.0,26,0,5,195,221,0,18.0,0.6923076923076923,5.916809517640865,5,43.0,0.29981150569491327,5,43.0
320.0,27,0,2,198,225,0,6.0,0.2222222222222222,7.430028937697616,2,35.0,0.44956242250069556,2,35.0
325.0,26,0,3,200,226,0,15.0,0.5769230769230769,7.9279406223607545,3,23.0,0.4136395814841897,3,23.0
330.0,31,0,2,202,233,0,3.0,0.0967741935483871,8.34506328888531,2,15.0,0.529027014655847,2,15.0
335.0,31,0,7,206,237,0,28.0,0.9032258064516129,7.790715669067651,7,36.0,0.428435126938651,7,36.0
340.0,27,0,9,211,238,0,29.0,1.0740740740740742,4.2941942531701125,9,60.0,0.17541789605078262,9,60.0
345.0,25,0,5,215,240,0,22.0,0.88,5.198819433075479,5,63.0,0.23917698640147614,5,63.0
350.0,28,0,3,215,243,0,5.0,0.17857142857142858,6.411198901463967,3,59.0,0.33708918858124104,3,59.0
355.0,28,0,7,218,246,0,32.0,1.1428571428571428,6.513328141463925,7,70.0,0.29282714032519325,7,70.0
360.0,30,0,7,221,251,0,26.0,0.8666666666666667,5.9868354771762755,7,82.0,0.3150845191183876,7,82.0
365.0,29,0,3,225,254,0,9.0,0.3103448275862069,5.554495056012268,3,60.0,0.26155837364390344,3,60.0
370.0,30,0,3,227,257,0,20.0,0.6666666666666666,7.711927626443531,3,41.0,0.36613727210333014,3,41.0
375.0,33,0,3,230,263,0,35.0,1.0606060606060606,9.638375503869892,3,43.0,0.5614707232817681,3,43.0
380.0,32,0,3,235,267,0,50.0,1.5625,10.763266993767175,3,50.0,0.705716928926289,3,50.0
385.0,30,0,0,240,270,0,0.0,0.0,8.573939639825966,0,17.0,0.48575611992933937,0,17.0
390.0,27,0,7,246,273,0,19.0,0.7037037037037037,8.056511412093876,7,19.0,0.36521177801244636,7,19.0
395.0,24,0,5,250,274,0,14.0,0.5833333333333334,6.73608050108421,5,36.0,0.2302742293525173,5,36.0
400.0,21,0,1,254,275,0,6.0,0.2857142857142857,8.509688961739489,1,26.0,0.35657939553130863,1,26.0
405.0,22,0,3,258,280,0,9.0,0.4090909090909091,7.90145612346202,3,30.0,0.4442348536439053,3,30.0
410.0,24,0,8,260,284,0,39.0,1.625,7.478809363588169,8,60.0,0.42542686429619275,8,60.0
415.0,23,0,5,264,287,0,24.0,1.0434782608695652,5.823733576612449,5,67.0,0.3726177140725543,5,67.0
420.0,27,0,3,266,293,0,10.0,0.37037037037037035,7.095859114174447,3,45.0,0.42391089730211007,3,45.0
425.0,30,0,4,266,296,0,30.0,1.0,8.93015555289796,4,32.0,0.48349940351491294,4,32.0
430.0,30,0,4,270,300,0,50.0,1.6666666666666667,9.890591429282548,4,50.0,0.5894348892861624,4,50.0
435.0,28,0,5,275,303,0,74.0,2.642857142857143,9.217770933192211,5,74.0,0.531335760972374,5,74.0
440.0,27,0,3,279,306,0,6.0,0.2222222222222222,7.572349887077727,3,55.0,0.4235452726581514,3,55.0
445.0,30,0,6,283,313,0,29.0,0.9666666666666667,9.071713093976074,6,29.0,0.5299449690102173,6,29.0
450.0,27,0,4,288,315,0,10.0,0.37037037037037035,8.069271189559887,4,38.0,0.49535781054483674,4,38.0
455.0,28,0,2,292,320,0,10.0,0.35714285714285715,7.9937107457158705,2,19.0,0.4456183374670168,2,19.0
460.0,29,0,5,295,324,0,32.0,1.103448275862069,9.969705897982756,5,32.0,0.5906771663597966,5,32.0
465.0,29,0,2,298,327,0,5.0,0.1724137931034483,7.534579420258278,2,27.0,0.4128265551261967,2,27.0
470.0,27,0,7,304,331,0,32.0,1.1851851851851851,7.655878256664312,7,32.0,0.4181931293894916,7,32.0
475.0,27,0,5,307,334,0,20.0,0.7407407407407407,6.556613480005499,5,50.0,0.33640366716316555,5,50.0
480.0,27,0,3,311,338,0,20.0,0.7407407407407407,8.049091025619045,3,32.0,0.4296942509023353,3,32.0
485.0,27,0,3,314,341,0,4.0,0.14814814814814814,7.4861936489114775,3,33.0,0.41474552355108807,3,33.0
490.0,28,0,7,317,345,0,32.0,1.1428571428571428,7.02430461774268,7,44.0,0.35990350477663474,7,44.0
495.0,28,0,7,321,349,0,25.0,0.8928571428571429,6.1681933718756214,7,61.0,0.32115395375430233,7,61.0
