step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,14.205906529806406,0,0.0,0.9821555969547834,0,0.0
10.0,5,0,0,0,5,0,0.0,0.0,13.33170370687131,0,0.0,0.935906359087577,0,0.0
15.0,9,0,0,0,9,0,0.0,0.0,13.689380672097899,0,0.0,0.980253365585784,0,0.0
20.0,13,0,1,0,13,0,1.0,0.07692307692307693,12.373664656714059,1,1.0,0.8552451190182717,1,1.0
25.0,16,0,1,1,17,0,6.0,0.375,11.947275192558699,1,6.0,0.8350911710233069,1,6.0
30.0,15,0,2,4,19,0,12.0,0.8,10.563532225612324,2,12.0,0.6927142654718774,2,12.0
35.0,15,0,2,7,22,0,22.0,1.4666666666666666,9.875359453323389,2,22.0,0.6481064471637905,2,22.0
40.0,17,0,3,8,25,0,37.0,2.176470588235294,10.050082992249315,3,37.0,0.6302908212645584,3,37.0
45.0,18,0,3,9,27,0,52.0,2.888888888888889,10.172021691167034,3,52.0,0.5882975255581384,3,52.0
50.0,19,0,3,12,31,0,67.0,3.526315789473684,10.549476141484513,3,67.0,0.6340115281208003,3,67.0
55.0,16,0,3,17,33,0,82.0,5.125,10.915118419706694,3,82.0,0.6374357627882686,3,82.0
60.0,17,0,4,21,38,0,99.0,5.823529411764706,10.360981715439172,4,99.0,0.6108591878922339,4,99.0
65.0,20,0,4,23,43,0,119.0,5.95,10.157948645648457,4,119.0,0.648253527844252,4,119.0
70.0,20,0,5,26,46,0,144.0,7.2,9.56380006385172,5,144.0,0.5851449634126608,5,144.0
75.0,21,0,5,27,48,0,169.0,8.047619047619047,9.263576634478866,5,169.0,0.5046894378808374,5,169.0
80.0,20,0,6,31,51,0,196.0,9.8,8.72782039480892,6,196.0,0.46172915457094993,6,196.0
85.0,22,0,6,33,55,0,226.0,10.272727272727273,9.548143791110864,6,226.0,0.5271576677765161,6,226.0
90.0,21,0,6,38,59,0,256.0,12.19047619047619,8.282537821672697,6,256.0,0.49339150612089994,6,256.0
