step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
655.0,41,46,8,370,411,0,115.0,2.8048780487804876,8.09296198297691,8,1383.0,0.41163104822970054,8,1383.0
660.0,41,45,9,376,417,0,159.0,3.8780487804878048,8.373308628031774,9,870.0,0.47189953333391127,9,870.0
665.0,37,43,10,382,419,0,205.0,5.54054054054054,7.92323434572088,10,469.0,0.4082369136724034,10,469.0
670.0,39,40,12,386,425,0,261.0,6.6923076923076925,7.36549382103515,12,261.0,0.37218299881524686,12,261.0
675.0,41,36,13,391,432,0,325.0,7.926829268292683,7.808245899496754,13,325.0,0.4408004646433997,13,325.0
680.0,42,31,15,396,438,0,393.0,9.357142857142858,6.764330582916544,15,393.0,0.371630989862375,15,393.0
685.0,45,29,16,400,445,0,472.0,10.488888888888889,6.900782954350566,16,472.0,0.38290393304688575,16,472.0
690.0,44,26,16,405,449,0,552.0,12.545454545454545,6.467790262059791,16,552.0,0.3293724491062628,16,552.0
695.0,48,21,18,408,456,0,635.0,13.229166666666666,6.698945018050932,18,635.0,0.30740469460065367,18,635.0
700.0,47,20,18,414,461,0,725.0,15.425531914893616,6.44441493321895,18,725.0,0.3020259689140774,18,725.0
705.0,48,19,20,419,467,0,819.0,17.0625,6.567100035991541,20,819.0,0.3038267957507593,20,819.0
710.0,47,16,20,425,472,0,919.0,19.5531914893617,6.3684823856087895,20,919.0,0.29673881062025037,20,919.0
715.0,49,14,21,429,478,0,1023.0,20.877551020408163,6.183486494695995,21,1023.0,0.2874527846733477,21,1023.0
720.0,50,10,21,434,484,0,1128.0,22.56,6.40009256286545,21,1128.0,0.289747868020617,21,1128.0
725.0,49,8,22,440,489,0,1236.0,25.224489795918366,5.88782638413453,22,1236.0,0.2485742806674967,22,1236.0
730.0,50,5,23,445,495,0,1351.0,27.02,5.999231593035391,23,1351.0,0.3009905580450376,23,1351.0
735.0,51,3,24,449,500,0,1468.0,28.784313725490197,5.849972311272971,24,1468.0,0.27654470074070586,24,1468.0
740.0,50,0,18,455,505,0,978.0,19.56,5.300263807554768,18,1370.0,0.26334642526561136,18,1370.0
745.0,49,0,15,460,509,0,298.0,6.081632653061225,5.129452305711628,15,966.0,0.22179624216646712,15,966.0
750.0,48,0,14,464,512,0,77.0,1.6041666666666667,5.478467976685881,14,633.0,0.2165899208198792,14,633.0
755.0,47,0,18,469,516,0,149.0,3.1702127659574466,6.221628364955767,18,346.0,0.2862544805912344,18,346.0
760.0,46,0,21,474,520,0,249.0,5.413043478260869,6.028193007547448,21,299.0,0.28267809548026934,21,299.0
765.0,42,0,25,479,521,0,368.0,8.761904761904763,4.0361887216861305,25,370.0,0.035282132153282665,25,370.0
770.0,40,0,28,485,525,0,505.0,12.625,2.817683781117776,28,507.0,0.05979529119919142,28,507.0
775.0,38,0,32,489,527,0,660.0,17.36842105263158,1.586690680635187,32,662.0,0.04513003914112864,32,662.0
780.0,37,2,35,492,529,0,829.0,22.405405405405407,0.41158940277909967,35,831.0,0.0021636005118911856,35,831.0
785.0,38,5,36,492,530,0,1009.0,26.55263157894737,0.7278888951384702,36,1011.0,0.02527971635470222,36,1011.0
790.0,40,8,36,492,532,0,1189.0,29.725,1.2579238863027296,36,1191.0,0.07305336914939693,36,1191.0
795.0,40,10,36,493,533,0,1369.0,34.225,1.2379517987449655,36,1371.0,0.07448689503991004,36,1371.0
800.0,40,13,36,493,533,0,1549.0,38.725,1.1979224348514108,36,1551.0,0.07285061150880298,36,1551.0
805.0,39,16,36,494,533,0,1729.0,44.333333333333336,0.8785866571975424,36,1731.0,0.024568078844970736,36,1731.0
810.0,40,18,36,494,534,0,1909.0,47.725,1.2645192815348263,36,1911.0,0.02607708554638543,36,1911.0
815.0,39,20,36,495,534,0,2089.0,53.56410256410256,1.030719670838755,36,2091.0,0.026989959791310848,36,2091.0
820.0,38,23,36,497,535,0,2269.0,59.71052631578947,0.7634870712967394,36,2271.0,0.02702702702702703,36,2271.0
825.0,38,27,36,497,535,0,2449.0,64.44736842105263,0.7431807343839226,36,2451.0,0.0247003682504874,36,2451.0
830.0,39,31,36,498,537,0,2629.0,67.41025641025641,1.0441215400592563,36,2631.0,0.0742637722809794,36,2631.0
835.0,40,34,36,498,538,0,2809.0,70.225,1.3405589082549532,36,2811.0,0.07290170967667842,36,2811.0
840.0,42,36,36,498,540,0,2989.0,71.16666666666667,1.8968109285208905,36,2991.0,0.07371278839039287,36,2991.0
845.0,41,40,30,499,540,0,2550.0,62.19512195121951,2.0786737452340045,30,2956.0,0.08963621019591511,30,2956.0
850.0,40,43,21,501,541,0,1686.0,42.15,3.2032543507745843,21,2674.0,0.12882400686353712,21,2674.0
855.0,41,43,15,501,542,0,1016.0,24.78048780487805,5.5439137307849435,15,2164.0,0.19117059372937326,15,2164.0
860.0,38,46,6,505,543,0,274.0,7.2105263157894735,7.249404473205383,6,1819.0,0.35525889544331096,6,1819.0
865.0,38,47,4,509,547,0,47.0,1.236842105263158,8.670621719621247,4,1266.0,0.5086450384899895,4,1266.0
870.0,37,46,5,515,552,0,72.0,1.945945945945946,9.261891743906164,5,746.0,0.5417656989869285,5,746.0
875.0,37,43,8,520,557,0,104.0,2.810810810810811,8.417244907958349,8,351.0,0.4527068417918908,8,351.0
880.0,38,42,9,524,562,0,147.0,3.8684210526315788,8.35307843514639,9,147.0,0.4553146919189176,9,147.0
885.0,38,41,9,530,568,0,192.0,5.052631578947368,8.21747801633149,9,192.0,0.446845833647218,9,192.0
890.0,40,38,11,535,575,0,243.0,6.075,7.654275086295685,11,243.0,0.40289961578370626,11,243.0
895.0,38,37,13,541,579,0,306.0,8.052631578947368,7.3037006130708715,13,306.0,0.39927436575450315,13,306.0
900.0,38,33,13,546,584,0,371.0,9.763157894736842,6.989622563594745,13,371.0,0.35195738503247653,13,371.0
905.0,42,31,14,549,591,0,441.0,10.5,7.288229095380137,14,441.0,0.3693579915668562,14,441.0
910.0,40,30,14,554,594,0,511.0,12.775,6.884381011707251,14,511.0,0.35165089689188445,14,511.0
915.0,44,24,16,559,603,0,585.0,13.295454545454545,6.948626571711074,16,585.0,0.4041704644631745,16,585.0
920.0,48,23,16,562,610,0,665.0,13.854166666666666,7.012329171404233,16,665.0,0.41524864929103295,16,665.0
925.0,48,21,19,567,615,0,752.0,15.666666666666666,5.952199159360632,19,752.0,0.28887394524888005,19,752.0
930.0,49,20,22,572,621,0,855.0,17.448979591836736,5.701010839533623,22,855.0,0.26431746842681597,22,855.0
935.0,53,16,23,575,628,0,967.0,18.245283018867923,5.885580042708723,23,967.0,0.26347727481653327,23,967.0
940.0,53,16,25,581,634,0,1088.0,20.528301886792452,5.541524007163915,25,1088.0,0.2668505706291264,25,1088.0
945.0,54,13,26,585,639,0,1217.0,22.537037037037038,5.007422330694669,26,1217.0,0.23053155372186312,26,1217.0
950.0,57,11,22,589,646,0,805.0,14.12280701754386,5.188523580738569,22,1150.0,0.26647053335316456,22,1150.0
955.0,59,10,19,594,653,0,291.0,4.932203389830509,5.186170730206949,19,904.0,0.24169382844860932,19,904.0
960.0,58,8,17,600,658,0,123.0,2.1206896551724137,5.0062452491527365,17,578.0,0.20946654908109605,17,578.0
965.0,58,6,18,604,662,0,133.0,2.293103448275862,5.165832736447946,18,402.0,0.21585631849834536,18,402.0
970.0,57,3,23,609,666,0,236.0,4.140350877192983,5.332480809714874,23,358.0,0.2145561344208684,23,358.0
975.0,55,4,28,615,670,0,366.0,6.654545454545454,4.233009959650742,28,393.0,0.13616321785924865,28,393.0
980.0,52,4,35,619,671,0,528.0,10.153846153846153,3.8071396811910914,35,528.0,0.050500121310731685,35,528.0
985.0,47,5,36,625,672,0,706.0,15.02127659574468,2.90231170649342,36,706.0,0.04862834085005783,36,706.0
990.0,42,8,36,631,673,0,886.0,21.095238095238095,1.8443009666346573,36,886.0,0.051328486431835664,36,886.0
995.0,41,10,36,633,674,0,1066.0,26.0,1.6103823726248723,36,1066.0,0.04972423408761979,36,1066.0
1000.0,40,11,36,635,675,0,1246.0,31.15,1.2356488488493107,36,1246.0,0.07321763563941393,36,1246.0
