step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,4,0,0,0,4,0,0.0,0.0,13.755223490134934,0,0.0,0.9497788326092289,0,0.0
10.0,6,0,0,0,6,0,0.0,0.0,13.32890161837372,0,0.0,0.9126003133298518,0,0.0
15.0,11,0,0,0,11,0,0.0,0.0,12.127543735765602,0,0.0,0.8712718223550777,0,0.0
20.0,14,0,0,0,14,0,0.0,0.0,13.585393884070324,0,0.0,0.9473942947761911,0,0.0
25.0,17,0,1,0,17,0,1.0,0.058823529411764705,11.601386740525186,1,1.0,0.7474961764693502,1,1.0
30.0,16,0,3,5,21,0,12.0,0.75,9.346633882613428,3,12.0,0.6071769942866193,3,12.0
35.0,20,0,4,7,27,0,31.0,1.55,9.324236788400395,4,31.0,0.6602617637165167,4,31.0
40.0,22,0,6,8,30,0,54.0,2.4545454545454546,7.976838490475296,6,54.0,0.494278557351262,6,54.0
45.0,22,0,8,11,33,0,91.0,4.136363636363637,6.49317237584663,8,91.0,0.41100732804582946,8,91.0
50.0,25,0,10,12,37,0,138.0,5.52,6.738414706203679,10,138.0,0.40394845632054743,10,138.0
55.0,30,0,10,13,43,0,188.0,6.266666666666667,7.210235325108796,10,188.0,0.43443800689617185,10,188.0
60.0,31,0,11,15,46,0,242.0,7.806451612903226,6.88853732133447,11,242.0,0.407022091871106,11,242.0
65.0,34,0,12,17,51,0,300.0,8.823529411764707,7.0200563937961995,12,300.0,0.3860800224808473,12,300.0
70.0,35,0,13,20,55,0,364.0,10.4,6.830700864207885,13,364.0,0.3533277399546942,13,364.0
75.0,32,0,15,25,57,0,436.0,13.625,5.907112319136447,15,436.0,0.2522987873127533,15,436.0
80.0,31,0,17,30,61,0,520.0,16.774193548387096,5.77369942389097,17,520.0,0.24365537502477236,17,520.0
85.0,35,0,18,33,68,0,608.0,17.37142857142857,6.068187178397934,18,608.0,0.3431358619514726,18,608.0
90.0,36,0,20,37,73,0,704.0,19.555555555555557,5.237486249297424,20,704.0,0.2970810363618821,20,704.0
95.0,38,0,22,39,77,0,811.0,21.342105263157894,4.8706840364049695,22,811.0,0.251397021396678,22,811.0
100.0,42,0,24,40,82,0,926.0,22.047619047619047,5.349826479801469,24,926.0,0.23112790830971364,24,926.0
105.0,44,0,24,43,87,0,1046.0,23.772727272727273,5.546470950526605,24,1046.0,0.2794795565816314,24,1046.0
110.0,42,0,21,48,90,0,697.0,16.595238095238095,3.698120437929422,21,996.0,0.1851626416977805,21,996.0
115.0,42,0,17,50,92,0,249.0,5.928571428571429,4.255292919929397,17,790.0,0.18474290191915022,17,790.0
120.0,42,0,13,52,94,0,98.0,2.3333333333333335,5.5084818230500465,13,495.0,0.22113669847997747,13,495.0
125.0,41,0,13,56,97,0,129.0,3.1463414634146343,6.827136457871975,13,387.0,0.3507722348949436,13,387.0
130.0,39,0,14,60,99,0,196.0,5.0256410256410255,6.597760184422412,14,269.0,0.2878671339850462,14,269.0
135.0,35,0,17,66,101,0,277.0,7.914285714285715,5.761105797606788,17,285.0,0.16548371627355318,17,285.0
140.0,32,0,20,71,103,0,368.0,11.5,4.430716952399446,20,368.0,0.12306748673096563,20,368.0
145.0,34,0,20,75,109,0,468.0,13.764705882352942,5.296332933241481,20,468.0,0.2769508516445805,20,468.0
150.0,30,0,20,80,110,0,568.0,18.933333333333334,3.4311759351065527,20,568.0,0.15436820021635247,20,568.0
155.0,34,0,23,81,115,0,679.0,19.970588235294116,4.165554140770248,23,679.0,0.1863991643190181,23,679.0
160.0,35,0,25,82,117,0,797.0,22.771428571428572,2.9755384519798884,25,797.0,0.09765785265241406,25,797.0
165.0,34,0,28,86,120,0,932.0,27.41176470588235,2.037760408248795,28,932.0,0.10063161545570154,28,932.0
170.0,36,0,30,86,122,0,1076.0,29.88888888888889,1.8947643179391684,30,1076.0,0.06977730276902316,30,1076.0
