step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,3,0,0,0,3,0,0.0,0.0,14.205906529806406,0,0.0,0.9821555969547834,0,0.0
10.0,5,0,0,0,5,0,0.0,0.0,13.33170370687131,0,0.0,0.935906359087577,0,0.0
15.0,9,0,0,0,9,0,0.0,0.0,13.689380672097899,0,0.0,0.980253365585784,0,0.0
20.0,13,0,1,0,13,0,1.0,0.07692307692307693,12.373664656714059,1,1.0,0.8552451190182717,1,1.0
25.0,16,0,0,1,17,0,0.0,0.0,10.253940425438245,0,0.0,0.7252327857500336,0,0.0
30.0,15,0,3,4,19,0,11.0,0.7333333333333333,8.381157988832605,3,11.0,0.5273687744263041,3,11.0
35.0,17,0,0,5,22,0,0.0,0.0,7.335452310632253,0,13.0,0.47242362023291573,0,13.0
40.0,18,0,1,7,25,0,5.0,0.2777777777777778,9.29743487750985,1,5.0,0.579812821999013,1,5.0
45.0,20,0,3,7,27,0,7.0,0.35,8.024545694351984,3,7.0,0.3944250955749595,3,7.0
50.0,21,0,9,10,31,0,38.0,1.8095238095238095,6.36389669813416,9,38.0,0.3337163552298184,9,38.0
55.0,20,0,7,13,33,0,28.0,1.4,4.91567732216632,7,60.0,0.27949804246289034,7,60.0
60.0,23,0,0,15,38,0,0.0,0.0,8.214394245754352,0,40.0,0.5008405862940363,0,40.0
65.0,28,0,1,15,43,0,4.0,0.14285714285714285,10.066139581312465,1,11.0,0.6016889461203035,1,11.0
70.0,28,0,2,18,46,0,12.0,0.42857142857142855,10.278367159886425,2,12.0,0.6442041685710683,2,12.0
75.0,25,0,2,23,48,0,22.0,0.88,11.084913050637008,2,22.0,0.6898676454490138,2,22.0
80.0,22,0,2,29,51,0,5.0,0.22727272727272727,9.025608662695555,2,5.0,0.5060286715076201,2,5.0
85.0,21,0,6,34,55,0,27.0,1.2857142857142858,8.51448754261278,6,27.0,0.46023627115753946,6,27.0
90.0,21,0,3,38,59,0,10.0,0.47619047619047616,7.155068331879179,3,34.0,0.449727558025881,3,34.0
