step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
440.0,37,39,5,220,257,0,228.0,6.162162162162162,7.385776752675165,5,1499.0,0.3499718483073243,5,1499.0
445.0,33,40,3,226,259,0,35.0,1.0606060606060606,8.377709041391117,3,1087.0,0.43078731893558675,3,1087.0
450.0,33,37,4,231,264,0,55.0,1.6666666666666667,9.155115235158156,4,621.0,0.5133504461800102,4,621.0
455.0,31,38,4,236,267,0,75.0,2.4193548387096775,9.670562594033315,4,282.0,0.558117984196584,4,282.0
460.0,32,36,5,240,272,0,97.0,3.03125,9.238312662628541,5,97.0,0.5044551516486663,5,97.0
465.0,31,33,5,246,277,0,122.0,3.935483870967742,9.096424984047625,5,122.0,0.5095532824080838,5,122.0
470.0,30,31,7,251,281,0,153.0,5.1,8.674489831862216,7,153.0,0.42503703071858273,7,153.0
475.0,27,32,7,257,284,0,188.0,6.962962962962963,8.21201439967739,7,189.0,0.3885938300877839,7,189.0
480.0,30,32,7,259,289,0,223.0,7.433333333333334,8.909969497854629,7,224.0,0.4483455058896914,7,224.0
485.0,31,30,7,265,296,0,258.0,8.32258064516129,9.100161692477093,7,259.0,0.5403373026429767,7,259.0
490.0,30,27,8,271,301,0,295.0,9.833333333333334,7.9818118637057065,8,295.0,0.4664222217246237,8,295.0
495.0,32,25,9,274,306,0,338.0,10.5625,7.583026682701857,9,338.0,0.4421897946330999,9,338.0
500.0,35,20,10,276,311,0,385.0,11.0,7.92202835567545,10,385.0,0.4097395254222572,10,385.0
505.0,37,19,11,280,317,0,436.0,11.783783783783784,8.046650257351603,11,436.0,0.4428257007197356,11,436.0
510.0,40,14,11,284,324,0,491.0,12.275,7.682887994535667,11,491.0,0.409616166869623,11,491.0
515.0,42,11,13,288,330,0,551.0,13.119047619047619,7.1087492761761375,13,551.0,0.3844043546243312,13,551.0
520.0,43,9,14,294,337,0,618.0,14.372093023255815,7.009864253447092,14,618.0,0.368131396678843,14,618.0
525.0,43,8,15,299,342,0,691.0,16.069767441860463,6.464305455608199,15,691.0,0.3412852778773583,15,691.0
530.0,44,6,12,303,347,0,263.0,5.9772727272727275,5.623889924227679,12,567.0,0.31743698623702127,12,567.0
535.0,50,4,7,304,354,0,27.0,0.54,6.232654267132699,7,264.0,0.31865807823978404,7,264.0
540.0,49,4,10,310,359,0,60.0,1.2244897959183674,6.213810029112575,10,125.0,0.27784667395028806,10,125.0
545.0,50,2,18,316,366,0,133.0,2.66,5.246745923854296,18,134.0,0.21852122930300136,18,134.0
550.0,49,0,23,321,370,0,239.0,4.877551020408164,3.657036119599254,23,240.0,0.10326613463232918,23,240.0
555.0,46,1,30,325,371,0,376.0,8.173913043478262,2.707307753046138,30,378.0,0.055582408291694196,30,378.0
560.0,45,1,36,330,375,0,547.0,12.155555555555555,2.5943371444314054,36,549.0,0.09727257997821649,36,549.0
565.0,42,4,36,333,375,0,727.0,17.30952380952381,1.8253241382155139,36,729.0,0.09340759742943702,36,729.0
570.0,41,8,36,335,376,0,907.0,22.121951219512194,1.5685189040473568,36,909.0,0.07442743930201526,36,909.0
575.0,41,9,36,335,376,0,1087.0,26.51219512195122,1.5594797257867836,36,1089.0,0.02553944744573954,36,1089.0
580.0,41,10,36,336,377,0,1267.0,30.902439024390244,1.5644617081719692,36,1269.0,0.026171547082275586,36,1269.0
585.0,42,12,36,338,380,0,1447.0,34.45238095238095,1.89811259943168,36,1449.0,0.09859185488545313,36,1449.0
590.0,42,15,36,340,382,0,1627.0,38.73809523809524,1.8324422535124663,36,1629.0,0.1146343685165014,36,1629.0
595.0,43,19,36,340,383,0,1807.0,42.02325581395349,2.0919801002982417,36,1809.0,0.09316445885101905,36,1809.0
600.0,44,22,36,341,385,0,1987.0,45.15909090909091,2.3066061383589305,36,1989.0,0.0958931833733188,36,1989.0
605.0,44,25,36,342,386,0,2167.0,49.25,2.304571328113119,36,2169.0,0.07242018197116896,36,2169.0
610.0,44,27,36,344,388,0,2347.0,53.34090909090909,2.3279749791220574,36,2349.0,0.07367639745653524,36,2349.0
615.0,44,29,36,346,390,0,2527.0,57.43181818181818,2.347768032882956,36,2529.0,0.09696747134775943,36,2529.0
620.0,44,31,36,347,391,0,2707.0,61.52272727272727,2.4208669456651553,36,2709.0,0.07475219520444512,36,2709.0
625.0,43,35,36,349,392,0,2887.0,67.13953488372093,2.2343161362990345,36,2889.0,0.07212004862629012,36,2889.0
630.0,40,38,36,352,392,0,3067.0,76.675,1.3704262937541671,36,3069.0,0.026852989539143945,36,3069.0
635.0,40,42,30,352,392,0,2629.0,65.725,1.5226728122463964,30,3033.0,0.020473197704590364,30,3033.0
640.0,40,44,21,354,394,0,1781.0,44.525,3.777119594771812,21,2755.0,0.14006216479399336,21,2755.0
645.0,40,47,13,355,395,0,1097.0,27.425,5.977269903334845,13,2248.0,0.25642869255138967,13,2248.0
650.0,36,50,5,359,395,0,292.0,8.11111111111111,6.699374133355211,5,1805.0,0.30229547394492184,5,1805.0
655.0,36,51,4,362,398,0,30.0,0.8333333333333334,8.328768710723308,4,1342.0,0.4600053922288298,4,1342.0
660.0,35,51,4,368,403,0,50.0,1.4285714285714286,8.94307824385967,4,890.0,0.5501579033072564,4,890.0
665.0,37,48,5,372,409,0,72.0,1.945945945945946,8.847734456406766,5,445.0,0.574423882985053,5,445.0
670.0,38,46,5,377,415,0,97.0,2.5526315789473686,8.025692665451976,5,97.0,0.49187028869615096,5,97.0
675.0,37,42,8,382,419,0,133.0,3.5945945945945947,7.690847241667718,8,133.0,0.40737493833809846,8,133.0
680.0,36,40,9,387,423,0,174.0,4.833333333333333,7.593853396002676,9,174.0,0.3768409243627646,9,174.0
685.0,35,39,9,393,428,0,219.0,6.257142857142857,8.074607199238159,9,219.0,0.4381466576787978,9,219.0
690.0,37,37,9,397,434,0,264.0,7.135135135135135,8.185945801095519,9,264.0,0.450771031139325,9,264.0
695.0,37,36,9,402,439,0,309.0,8.35135135135135,8.104809230792899,9,309.0,0.4351544752169768,9,309.0
700.0,36,36,9,408,444,0,354.0,9.833333333333334,8.050989992395744,9,354.0,0.43986429981530123,9,354.0
705.0,37,35,10,413,450,0,403.0,10.891891891891891,8.173823917222592,10,403.0,0.4939254410066766,10,403.0
710.0,40,30,10,417,457,0,453.0,11.325,8.082836592616582,10,453.0,0.4810637006894811,10,453.0
715.0,43,27,11,422,465,0,508.0,11.813953488372093,7.527804473800437,11,508.0,0.42366717730750125,11,508.0
720.0,43,25,15,427,470,0,578.0,13.44186046511628,6.609209042138294,15,578.0,0.3448953062471431,15,578.0
725.0,46,23,18,431,477,0,660.0,14.347826086956522,6.6459530645079585,18,660.0,0.35506204762471594,18,660.0
730.0,47,20,19,434,481,0,752.0,16.0,5.900200971088177,19,752.0,0.263360004441645,19,752.0
735.0,46,20,21,440,486,0,853.0,18.543478260869566,5.932891037154684,21,853.0,0.27846531082827836,21,853.0
740.0,46,17,17,445,491,0,443.0,9.630434782608695,4.78722359942155,17,759.0,0.24021186594502694,17,759.0
745.0,45,15,13,450,495,0,115.0,2.5555555555555554,5.040928162909081,13,514.0,0.2487886356587805,13,514.0
750.0,47,16,12,453,500,0,73.0,1.553191489361702,6.159019484444086,12,277.0,0.29035188292571207,12,277.0
755.0,49,14,16,457,506,0,136.0,2.7755102040816326,6.533308510380502,16,221.0,0.35551169723204024,16,221.0
760.0,54,11,22,461,515,0,231.0,4.277777777777778,5.47347722807678,22,237.0,0.2605480385512437,22,237.0
765.0,53,8,28,466,519,0,358.0,6.754716981132075,4.044163518176794,28,359.0,0.11975018885989783,28,359.0
770.0,48,11,33,471,519,0,510.0,10.625,3.096760607147099,33,512.0,0.026837749708887457,33,512.0
775.0,44,14,36,477,521,0,687.0,15.613636363636363,2.314762276062483,36,689.0,0.05162961798091922,36,689.0
780.0,41,15,36,480,521,0,867.0,21.146341463414632,1.5905194892398673,36,869.0,0.049436950375429285,36,869.0
785.0,40,19,36,483,523,0,1047.0,26.175,1.4096803479014683,36,1049.0,0.048452914753046375,36,1049.0
790.0,40,22,36,483,523,0,1227.0,30.675,1.477878954843201,36,1229.0,0.051014388468104126,36,1229.0
795.0,40,25,36,485,525,0,1407.0,35.175,1.416667701276004,36,1409.0,0.052529946906014764,36,1409.0
800.0,40,29,36,485,525,0,1587.0,39.675,1.3927467675655727,36,1589.0,0.05060315116387771,36,1589.0
805.0,39,31,36,486,525,0,1767.0,45.30769230769231,1.0517887416213474,36,1769.0,0.02652501412120404,36,1769.0
810.0,39,34,36,487,526,0,1947.0,49.92307692307692,1.0890992867578166,36,1949.0,0.027027218650296357,36,1949.0
815.0,40,35,36,488,528,0,2127.0,53.175,1.2463819597761996,36,2129.0,0.07409375151396844,36,2129.0
820.0,40,37,36,489,529,0,2307.0,57.675,1.3480046102856733,36,2309.0,0.07401598257384977,36,2309.0
825.0,41,37,36,489,530,0,2487.0,60.65853658536585,1.5955765332481813,36,2489.0,0.07226283821907976,36,2489.0
830.0,42,41,36,489,531,0,2667.0,63.5,1.9311952002354658,36,2669.0,0.05077968434728316,36,2669.0
835.0,41,44,36,491,532,0,2847.0,69.4390243902439,1.592407465125643,36,2849.0,0.07408071904884639,36,2849.0
840.0,40,46,36,492,532,0,3027.0,75.675,1.2740092684446322,36,3029.0,0.026748231886614855,36,3029.0
845.0,40,48,30,493,533,0,2587.0,64.675,1.6449657188657156,30,2992.0,0.04844696263932587,30,2992.0
850.0,39,52,21,495,534,0,1736.0,44.51282051282051,3.360208096885802,21,2614.0,0.12913854804525363,21,2614.0
855.0,39,56,12,495,534,0,974.0,24.974358974358974,5.211156044074799,12,2200.0,0.18819095795565954,12,2200.0
860.0,37,58,7,498,535,0,380.0,10.27027027027027,7.070778093972085,7,1672.0,0.3344896101053928,7,1672.0
865.0,35,58,3,502,537,0,36.0,1.0285714285714285,8.538640121354161,3,1317.0,0.4912933994523258,3,1317.0
870.0,34,58,3,508,542,0,51.0,1.5,9.166132173272196,3,777.0,0.5421492066481346,3,777.0
875.0,35,57,4,513,548,0,71.0,2.0285714285714285,9.669849313384022,4,433.0,0.6098296495518704,4,433.0
880.0,37,56,4,517,554,0,91.0,2.4594594594594597,9.348548891036593,4,91.0,0.5641892837983091,4,91.0
885.0,36,54,6,523,559,0,115.0,3.1944444444444446,8.415815177247117,6,115.0,0.4649580125527046,6,115.0
890.0,35,53,8,529,564,0,150.0,4.285714285714286,8.064127676838769,8,150.0,0.44703098414922116,8,150.0
895.0,35,51,9,535,570,0,193.0,5.514285714285714,7.731992447028001,9,193.0,0.4512605835368393,9,193.0
900.0,37,49,10,538,575,0,241.0,6.513513513513513,7.756569363278427,10,241.0,0.4230545956753651,10,241.0
905.0,38,46,11,542,580,0,294.0,7.7368421052631575,7.482725955231449,11,294.0,0.3719034848932976,11,294.0
910.0,35,45,11,548,583,0,349.0,9.971428571428572,6.6587432662881225,11,349.0,0.3382235716385787,11,349.0
915.0,37,44,12,552,589,0,409.0,11.054054054054054,7.5236191382318545,12,409.0,0.3905682224021051,12,409.0
920.0,37,42,12,557,594,0,469.0,12.675675675675675,7.011203668382602,12,469.0,0.36182185541215167,12,469.0
925.0,38,41,14,560,598,0,537.0,14.131578947368421,6.579510786946854,14,537.0,0.3119317112784794,14,537.0
930.0,39,40,14,564,603,0,607.0,15.564102564102564,7.189254688237901,14,607.0,0.3897062498183119,14,607.0
935.0,41,36,14,569,610,0,677.0,16.51219512195122,7.07166652823421,14,677.0,0.36172876736729204,14,677.0
940.0,39,35,16,575,614,0,752.0,19.28205128205128,6.4920522385466235,16,752.0,0.3267860481708771,16,752.0
945.0,42,32,16,579,621,0,832.0,19.80952380952381,6.848427195635371,16,832.0,0.36581144004563704,16,832.0
950.0,46,29,10,582,628,0,407.0,8.847826086956522,6.69202202181602,10,706.0,0.38165775429368165,10,706.0
955.0,46,28,8,586,632,0,38.0,0.8260869565217391,5.867735943100424,8,448.0,0.27403097706121415,8,448.0
960.0,46,26,10,592,638,0,53.0,1.1521739130434783,6.373406998681797,10,210.0,0.3049576207786768,10,210.0
965.0,47,24,16,596,643,0,121.0,2.574468085106383,5.957950350226119,16,128.0,0.2359619039022883,16,128.0
970.0,46,23,23,602,648,0,222.0,4.826086956521739,4.08283524293148,23,222.0,0.08507076794822886,23,222.0
975.0,45,23,28,607,652,0,353.0,7.844444444444444,2.8207447803206036,28,354.0,0.06180126674769512,28,354.0
980.0,43,24,36,612,655,0,517.0,12.023255813953488,2.2628520070126323,36,519.0,0.11917104177474915,36,519.0
985.0,41,26,36,614,655,0,697.0,17.0,1.722649661362064,36,699.0,0.0962324979608166,36,699.0
990.0,43,26,36,614,657,0,877.0,20.3953488372093,2.3571220080546644,36,879.0,0.07312709676519273,36,879.0
995.0,43,30,36,615,658,0,1057.0,24.58139534883721,2.2916264401214135,36,1059.0,0.07252772370807889,36,1059.0
1000.0,42,32,36,617,659,0,1237.0,29.452380952380953,1.9153103723225255,36,1239.0,0.04991036883621791,36,1239.0
