step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.94842145318718,0,0.0,0.9693301790522729,0,0.0
10.0,0,0.0,0.0,13.178414576086011,0,0.0,0.9645065267936321,0,0.0
15.0,0,0.0,0.0,12.401421491591739,0,0.0,0.9588662747058243,0,0.0
20.0,0,0.0,0.0,11.585027984572578,0,0.0,0.7992359747129569,0,0.0
25.0,0,0.0,0.0,10.409229551365485,0,1.0,0.7851024156910279,0,1.0
30.0,2,7.0,0.4117647058823529,8.363858834005326,2,7.0,0.4902352309608487,2,7.0
35.0,2,2.0,0.1,7.579845135246501,2,12.0,0.4348701824761766,2,12.0
40.0,0,0.0,0.0,9.330202426574877,0,2.0,0.584355257547693,0,2.0
45.0,2,3.0,0.13636363636363635,8.74397366708456,2,4.0,0.482562856311932,2,4.0
50.0,9,33.0,1.65,6.097843008749986,9,34.0,0.2851346379176077,9,34.0
55.0,6,26.0,1.4444444444444444,3.843709346053773,6,56.0,0.18838710638568446,6,56.0
60.0,1,5.0,0.22727272727272727,9.17939410151493,1,29.0,0.5416993210574813,1,29.0
65.0,2,2.0,0.06896551724137931,9.659954943255178,2,26.0,0.5779421831575204,2,26.0
70.0,7,27.0,0.8709677419354839,7.887245937353289,7,51.0,0.45847062459308585,7,51.0
75.0,6,22.0,0.7333333333333333,4.944307842394496,6,63.0,0.32687137302658326,6,63.0
80.0,5,16.0,0.48484848484848486,6.098167088926411,5,54.0,0.33060953985094865,5,54.0
85.0,8,46.0,1.2777777777777777,7.858023452377712,8,57.0,0.3886962334266524,8,57.0
90.0,4,16.0,0.47058823529411764,6.764144979743882,4,63.0,0.35231435420123486,4,63.0
95.0,7,22.0,0.7096774193548387,6.102208018121042,7,43.0,0.2665630878924091,7,43.0
100.0,8,28.0,0.8484848484848485,6.23160782728527,8,67.0,0.2990136778405618,8,67.0
105.0,7,23.0,0.6764705882352942,6.7360897026035325,7,70.0,0.3576447564090339,7,70.0
110.0,7,57.0,1.7272727272727273,7.53497555997597,7,75.0,0.36130617060677206,7,75.0
115.0,5,20.0,0.6451612903225806,6.163863817940371,5,72.0,0.30551863937974,5,72.0
120.0,8,30.0,0.9090909090909091,7.275528397265077,8,55.0,0.3682003043848987,8,55.0
