step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.407862025458252,0,0.0,0.9578807301702552,0,0.0
10.0,0,0.0,0.0,13.35004892886168,0,0.0,0.9435353788291349,0,0.0
15.0,1,1.0,0.05555555555555555,11.42656596995918,1,1.0,0.7977234253019251,1,1.0
20.0,4,13.0,0.5416666666666666,9.719893601280914,4,13.0,0.642562727901981,4,13.0
25.0,8,45.0,1.5517241379310345,7.700609182889528,8,45.0,0.4597853761250827,8,45.0
30.0,13,103.0,3.5517241379310347,5.213578240355593,13,103.0,0.27752236833773414,13,103.0
35.0,15,88.0,2.75,4.68596405496009,15,145.0,0.2591421267056628,15,145.0
40.0,10,53.0,1.65625,4.8258979025625015,10,143.0,0.2314946583595785,10,143.0
45.0,5,41.0,1.025,8.254133515540065,5,128.0,0.46513327348340655,5,128.0
50.0,6,69.0,1.7692307692307692,8.659244046144762,6,102.0,0.4523489800619005,6,102.0
55.0,9,107.0,2.7435897435897436,8.73311741522522,9,110.0,0.48041455512977715,9,110.0
60.0,9,37.0,1.0,6.819848533124364,9,106.0,0.3400985461990924,9,106.0
65.0,6,21.0,0.5384615384615384,7.344177953616038,6,60.0,0.39221381974972463,6,60.0
70.0,9,62.0,1.5121951219512195,7.753355016895161,9,68.0,0.4064208093733751,9,68.0
75.0,12,118.0,2.8095238095238093,7.816894695545856,12,118.0,0.4117758925523525,12,118.0
80.0,10,75.0,1.744186046511628,6.4998295508131125,10,138.0,0.35821661571782115,10,138.0
85.0,10,33.0,0.8048780487804879,5.425244804697154,10,123.0,0.2408825340469344,10,123.0
90.0,12,75.0,1.744186046511628,6.548276120185597,12,110.0,0.3364425035799317,12,110.0
95.0,10,61.0,1.326086956521739,5.505243085684224,10,142.0,0.28853146726855194,10,142.0
100.0,9,30.0,0.625,5.724727469281599,9,141.0,0.28989134634165464,9,141.0
105.0,13,74.0,1.574468085106383,5.865506574779702,13,146.0,0.24621263108571445,13,146.0
110.0,13,77.0,1.673913043478261,5.4713009586918515,13,162.0,0.24911849643901088,13,162.0
115.0,12,58.0,1.3488372093023255,4.889224828689266,12,167.0,0.22218075854020486,12,167.0
120.0,12,64.0,1.391304347826087,6.277523263393002,12,156.0,0.2937635320122206,12,156.0
125.0,11,63.0,1.3404255319148937,5.491970077865944,11,186.0,0.2846733787598913,11,186.0
130.0,11,34.0,0.7391304347826086,4.952799539485985,11,190.0,0.2567088102996003,11,190.0
135.0,14,79.0,1.6458333333333333,5.405624399067889,14,198.0,0.22365325005435535,14,198.0
140.0,15,86.0,1.7551020408163265,5.187119405338212,15,231.0,0.2859931531360809,15,231.0
145.0,13,61.0,1.22,5.359357057181718,13,215.0,0.26822341403107514,13,215.0
150.0,14,82.0,1.6734693877551021,5.127760965323488,14,198.0,0.19857451509503873,14,198.0
155.0,14,76.0,1.5510204081632653,4.70523797954541,14,226.0,0.22662311891340467,14,226.0
160.0,14,58.0,1.1153846153846154,5.073428779169973,14,230.0,0.25592525358035895,14,230.0
