step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.709393651436628,0,0.0,0.9518788792238287,0,0.0
10.0,0,0.0,0.0,13.03453900739981,0,0.0,0.9449965541351033,0,0.0
15.0,0,0.0,0.0,10.781370949047812,0,0.0,0.7991204712684372,0,0.0
20.0,3,10.0,0.625,8.708246460721966,3,10.0,0.582585610726765,3,10.0
25.0,1,2.0,0.1111111111111111,8.232227499536098,1,10.0,0.5720827237275928,1,10.0
30.0,1,4.0,0.18181818181818182,10.152979226808073,1,6.0,0.6514008138856061,1,6.0
35.0,3,6.0,0.25,8.969066589192707,3,7.0,0.5332138487881058,3,7.0
40.0,5,26.0,1.1818181818181819,8.631638922419723,5,26.0,0.4692905473531332,5,26.0
45.0,7,60.0,2.2222222222222223,9.307321111629356,7,60.0,0.5466946984944003,7,60.0
50.0,3,16.0,0.5517241379310345,8.441930683014453,3,60.0,0.5704736263113063,3,60.0
55.0,2,8.0,0.24242424242424243,8.54509324603658,2,25.0,0.5589919388587495,2,25.0
60.0,5,24.0,0.6857142857142857,8.546340582537162,5,24.0,0.5088947132710906,5,24.0
65.0,8,54.0,1.5,7.504426700228087,8,54.0,0.37613368082725057,8,54.0
70.0,12,109.0,3.40625,6.231005171179956,12,109.0,0.2076830798914356,12,109.0
75.0,9,68.0,2.193548387096774,6.23823468824933,9,126.0,0.29374095319629,9,126.0
80.0,1,4.0,0.12903225806451613,9.162486509299843,1,91.0,0.5656743457551955,1,91.0
85.0,2,11.0,0.34375,9.72878925608794,2,35.0,0.6435062966984602,2,35.0
90.0,7,34.0,1.0303030303030303,8.434702902513605,7,34.0,0.5134658747962975,7,34.0
95.0,3,11.0,0.3142857142857143,7.564404957104875,3,39.0,0.44607652020614114,3,39.0
100.0,3,16.0,0.41025641025641024,9.081127531911248,3,29.0,0.6088970036037012,3,29.0
105.0,4,34.0,0.85,8.853908874346189,4,34.0,0.5444175754448548,4,34.0
110.0,11,71.0,1.775,7.648907069000889,11,71.0,0.4327045323815021,11,71.0
115.0,14,134.0,3.268292682926829,7.11639307055316,14,134.0,0.3867664601336747,14,134.0
120.0,12,93.0,2.2142857142857144,5.611919081033317,12,158.0,0.3197674851861635,12,158.0
125.0,10,43.0,1.048780487804878,5.455966305983373,10,151.0,0.28928084455333275,10,151.0
130.0,11,61.0,1.4186046511627908,5.8875915916333375,11,127.0,0.2757965438093223,11,127.0
135.0,11,111.0,2.522727272727273,6.222176984307308,11,148.0,0.3323704212599247,11,148.0
140.0,14,176.0,3.6666666666666665,7.2231526459413296,14,186.0,0.3929522104445202,14,186.0
145.0,11,112.0,2.4347826086956523,5.841278068465967,11,205.0,0.2937505265626917,11,205.0
150.0,11,38.0,0.8085106382978723,5.697326270758013,11,173.0,0.2766551925350034,11,173.0
155.0,14,76.0,1.7272727272727273,5.533787888758554,14,134.0,0.2229613110129912,14,134.0
160.0,13,81.0,1.8409090909090908,5.036016420698825,13,177.0,0.26065958381505,13,177.0
165.0,12,56.0,1.2173913043478262,5.601917067244221,12,196.0,0.2761346935212643,12,196.0
170.0,14,93.0,2.066666666666667,5.70003280580697,14,201.0,0.21992559308653395,14,201.0
175.0,14,89.0,2.0697674418604652,4.966531136106171,14,227.0,0.21595703601110186,14,227.0
180.0,13,60.0,1.4285714285714286,4.984198902896819,13,217.0,0.2146528960449246,13,217.0
185.0,13,83.0,1.930232558139535,5.908876542576576,13,211.0,0.2599476612365439,13,211.0
190.0,11,75.0,1.829268292682927,5.2852759170994705,11,234.0,0.26024534890505274,11,234.0
195.0,9,36.0,0.8181818181818182,6.271278387022681,9,192.0,0.3471166530847017,9,192.0
200.0,14,95.0,2.021276595744681,6.718458308263384,14,188.0,0.33774254357989353,14,188.0
205.0,16,95.0,2.0652173913043477,4.771338325979478,16,220.0,0.21877738885468373,16,220.0
210.0,16,70.0,1.4893617021276595,5.140431189459515,16,214.0,0.2641298432687464,16,214.0
215.0,14,91.0,1.8958333333333333,5.469251158839659,14,202.0,0.23902579143730288,14,202.0
