step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.023020255439429,0,0.0,0.9409962692275089,0,0.0
10.0,0,0.0,0.0,12.141344187168658,0,0.0,0.913385055655145,0,0.0
15.0,0,0.0,0.0,10.95060974013475,0,0.0,0.8008058037989086,0,0.0
20.0,5,16.0,0.6956521739130435,8.707833165310621,5,16.0,0.579261320296368,5,16.0
25.0,5,10.0,0.4,7.019051940471289,5,30.0,0.43850345891024994,5,30.0
30.0,3,10.0,0.3225806451612903,8.170934331090402,3,22.0,0.4784982118873413,3,22.0
35.0,5,35.0,1.09375,9.331143769101704,5,35.0,0.5597153520563349,5,35.0
40.0,8,70.0,1.8918918918918919,8.65731988358475,8,70.0,0.5002757806353301,8,70.0
45.0,12,124.0,3.3513513513513513,7.535180292884045,12,124.0,0.41005886744337156,12,124.0
50.0,9,72.0,2.1176470588235294,5.197130519993785,9,142.0,0.27114315356643026,9,142.0
55.0,8,25.0,0.7352941176470589,6.304333948932007,8,117.0,0.39606431129443187,8,117.0
60.0,6,43.0,1.048780487804878,7.953461948690367,6,82.0,0.4492380849866867,6,82.0
65.0,10,87.0,2.0232558139534884,8.078723830081163,10,96.0,0.47273238345569546,10,96.0
70.0,10,48.0,1.0666666666666667,6.6621144318411885,10,111.0,0.3600959505919754,10,111.0
75.0,9,30.0,0.7142857142857143,5.085356485361899,9,99.0,0.20446770991675406,9,99.0
80.0,12,69.0,1.5681818181818181,6.481242173705178,12,108.0,0.32558398977271846,12,108.0
85.0,8,54.0,1.2,5.806132768784868,8,127.0,0.29101367270550366,8,127.0
90.0,10,33.0,0.717391304347826,5.577558396033362,10,129.0,0.2930969896023646,10,129.0
95.0,14,87.0,1.891304347826087,5.380129190742914,14,133.0,0.24317927493477617,14,133.0
100.0,14,89.0,1.8541666666666667,4.902566225644739,14,174.0,0.23198239325680842,14,174.0
105.0,13,64.0,1.28,5.612729214168595,13,167.0,0.25155709474599364,13,167.0
110.0,13,77.0,1.6382978723404256,5.379609242388423,13,173.0,0.23531399106678258,13,173.0
115.0,14,78.0,1.56,5.566272818488665,14,200.0,0.27922870123019383,14,200.0
120.0,14,54.0,1.148936170212766,4.705466722607514,14,216.0,0.21174529640262146,14,216.0
125.0,12,65.0,1.3829787234042554,5.31020787945662,12,219.0,0.1872544526280958,12,219.0
130.0,13,63.0,1.3125,5.269372542330704,13,244.0,0.2713299534393196,13,244.0
135.0,12,44.0,0.8979591836734694,5.546034760836021,12,230.0,0.27824685849766384,12,230.0
140.0,14,87.0,1.6730769230769231,5.924128214024839,14,222.0,0.27618607649428784,14,222.0
145.0,17,97.0,1.9019607843137254,4.42019421312347,17,264.0,0.21184701997176097,17,264.0
150.0,16,83.0,1.6938775510204083,3.943320803793559,16,270.0,0.16543813440906618,16,270.0
155.0,19,103.0,1.9807692307692308,4.55283967417438,19,258.0,0.16746475539854272,19,258.0
160.0,13,83.0,1.537037037037037,4.275092561261162,13,295.0,0.2015539800798347,13,295.0
165.0,9,44.0,0.8,5.137144048449093,9,279.0,0.2564480442427919,9,279.0
170.0,12,73.0,1.3518518518518519,5.320832688723396,12,263.0,0.23366406478857604,12,263.0
175.0,15,73.0,1.3035714285714286,4.202502987599694,15,287.0,0.22294733209293366,15,287.0
180.0,18,70.0,1.206896551724138,4.1489609455641,18,287.0,0.191357418043385,18,287.0
185.0,19,65.0,1.1016949152542372,3.606671163694785,19,326.0,0.15658551026736403,19,326.0
190.0,16,56.0,0.9333333333333333,3.9585130058580043,16,349.0,0.20199746735899454,16,349.0
195.0,14,43.0,0.6825396825396826,3.3907896386975103,14,359.0,0.16019662228960407,14,359.0
200.0,15,53.0,0.8153846153846154,2.9775083736509997,15,331.0,0.13391643411810913,15,331.0
205.0,15,49.0,0.7313432835820896,2.627367883616458,15,371.0,0.11851013351340729,15,371.0
210.0,19,69.0,1.0298507462686568,2.8794290702088996,19,402.0,0.1187339786784996,19,402.0
215.0,19,67.0,0.9710144927536232,2.4324200169354673,19,435.0,0.10290076211748564,19,435.0
220.0,21,72.0,1.0588235294117647,2.8400892860888867,21,436.0,0.10796394480039914,21,436.0
225.0,16,54.0,0.7941176470588235,2.774447102170864,16,461.0,0.11162701166035052,16,461.0
230.0,14,51.0,0.75,3.096417531979864,14,457.0,0.11034997235454425,14,457.0
235.0,16,48.0,0.6956521739130435,2.807467231788137,16,482.0,0.10601141985910666,16,482.0
240.0,18,55.0,0.8208955223880597,2.7843302920082302,18,466.0,0.12066507438807879,18,466.0
245.0,14,46.0,0.6764705882352942,2.5863952533354957,14,496.0,0.11006272675153972,14,496.0
250.0,14,56.0,0.8235294117647058,3.034117466235646,14,487.0,0.11946379034575559,14,487.0
255.0,14,47.0,0.6714285714285714,2.727490703496611,14,475.0,0.10743421206530086,14,475.0
260.0,17,54.0,0.7941176470588235,2.9089625799679895,17,446.0,0.11410646081863376,17,446.0
265.0,17,52.0,0.7536231884057971,2.631166717486458,17,481.0,0.11007352592302866,17,481.0
270.0,16,57.0,0.8382352941176471,3.0284309993008756,16,482.0,0.11981690773150165,16,482.0
275.0,14,53.0,0.7681159420289855,2.8584672001637284,14,457.0,0.11908895213227165,14,457.0
280.0,13,41.0,0.6029411764705882,3.1065466529177175,13,414.0,0.11797859972231978,13,414.0
285.0,15,38.0,0.5757575757575758,2.708113565517124,15,432.0,0.11544404616869285,15,432.0
