step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.778248089909994,0,0.0,0.9600645913235057,0,0.0
10.0,0,0.0,0.0,12.995803620219577,0,0.0,0.9251564392835774,0,0.0
15.0,0,0.0,0.0,9.944976888626165,0,0.0,0.6986631518399108,0,0.0
20.0,6,15.0,0.625,9.627758651389568,6,15.0,0.6497974749223087,6,15.0
25.0,2,4.0,0.13793103448275862,7.90952854713101,2,25.0,0.5324378216287692,2,25.0
30.0,2,9.0,0.2903225806451613,8.29583835191194,2,13.0,0.5184187093566796,2,13.0
35.0,6,32.0,1.0,8.757896919260997,6,33.0,0.4620032878309658,6,33.0
40.0,5,16.0,0.5161290322580645,6.070306277691937,5,44.0,0.26855902664352516,5,44.0
45.0,6,33.0,1.0,7.943703625699472,6,45.0,0.42429609164323473,6,45.0
50.0,8,66.0,1.9411764705882353,9.114310696672836,8,66.0,0.5652307090526031,8,66.0
55.0,5,19.0,0.5135135135135135,7.2864144228141,5,71.0,0.4511375671575854,5,71.0
60.0,5,20.0,0.5263157894736842,7.982229130434416,5,40.0,0.4901798750644133,5,40.0
65.0,6,18.0,0.46153846153846156,5.764491842306502,6,58.0,0.33354361426683876,6,58.0
70.0,11,49.0,1.1395348837209303,6.215992616131655,11,81.0,0.34870360440624665,11,81.0
75.0,13,53.0,1.2325581395348837,4.766116561705207,13,109.0,0.24087106291935764,13,109.0
80.0,11,48.0,1.1162790697674418,5.1431589897443635,11,123.0,0.24079056367888002,11,123.0
85.0,10,34.0,0.7555555555555555,4.772596115367335,10,144.0,0.24078329300807122,10,144.0
90.0,9,41.0,0.8913043478260869,5.257031326793639,9,163.0,0.26923274086994786,9,163.0
95.0,11,36.0,0.72,4.8423194756770105,11,176.0,0.22965429679724814,11,176.0
100.0,11,40.0,0.8333333333333334,4.581112139181083,11,175.0,0.19411518551290532,11,175.0
105.0,12,38.0,0.8085106382978723,4.095361663401343,12,198.0,0.16401589037409986,12,198.0
110.0,13,49.0,1.0208333333333333,4.596372507545384,13,212.0,0.20809372093405584,13,212.0
115.0,8,35.0,0.6730769230769231,5.022661115021291,8,212.0,0.2695845025391931,8,212.0
120.0,12,34.0,0.6296296296296297,4.4919227739852765,12,200.0,0.220496387939999,12,200.0
125.0,9,29.0,0.5272727272727272,3.8017720817421594,9,215.0,0.16880498440144237,9,215.0
130.0,11,32.0,0.5423728813559322,4.239071955455342,11,201.0,0.20369096745188545,11,201.0
135.0,12,35.0,0.5737704918032787,3.476918433568643,12,222.0,0.16209864591984136,12,222.0
140.0,12,45.0,0.7258064516129032,3.678212159811556,12,219.0,0.13958067846228484,12,219.0
145.0,16,98.0,1.5806451612903225,4.09748067142992,16,233.0,0.1506601658411928,16,233.0
150.0,19,97.0,1.564516129032258,3.7492614236972726,19,274.0,0.172591916851986,19,274.0
155.0,18,88.0,1.3968253968253967,3.830946288943391,18,289.0,0.18168667314714673,18,289.0
160.0,21,122.0,1.876923076923077,3.891652163222052,21,311.0,0.1449497873644459,21,311.0
165.0,20,98.0,1.462686567164179,3.135391793903752,20,372.0,0.14028704667758957,20,372.0
170.0,17,77.0,1.1323529411764706,3.409287615391026,17,384.0,0.1410098596683402,17,384.0
175.0,17,58.0,0.8787878787878788,3.0081970324122844,17,434.0,0.13461847543215283,17,434.0
180.0,15,54.0,0.8059701492537313,3.3477678369453825,15,455.0,0.1380322204910131,15,455.0
185.0,13,38.0,0.5507246376811594,2.921891101492264,13,461.0,0.11910724644896989,13,461.0
190.0,12,41.0,0.6029411764705882,3.091653944319189,12,443.0,0.1220936718528078,12,443.0
