step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.062150601545518,0,0.0,0.9573710715081719,0,0.0
10.0,0,0.0,0.0,13.175098038538891,0,0.0,0.9491903492267514,0,0.0
15.0,1,2.0,0.14285714285714285,11.072626652384601,1,2.0,0.8170015577071208,1,2.0
20.0,2,10.0,0.47619047619047616,10.024715678784416,2,10.0,0.6997778353866327,2,10.0
25.0,5,32.0,1.28,9.553698358316746,5,32.0,0.6582060732569801,5,32.0
30.0,8,61.0,2.033333333333333,7.172044714500183,8,61.0,0.4721185812212181,8,61.0
35.0,13,116.0,3.2222222222222223,6.667780883000686,13,116.0,0.4618804127192684,13,116.0
40.0,12,76.0,1.8095238095238095,5.125145168240325,12,139.0,0.3098063929400508,12,139.0
45.0,13,49.0,1.0888888888888888,5.191223922144584,13,135.0,0.26296343308056386,13,135.0
50.0,12,61.0,1.297872340425532,5.517740823863345,12,138.0,0.25715179298707036,12,138.0
55.0,11,93.0,1.86,5.984707139918372,11,156.0,0.30625753619334817,11,156.0
60.0,14,153.0,3.06,6.42142641825678,14,183.0,0.32152516752597576,14,183.0
65.0,17,230.0,4.6938775510204085,6.339498509530543,17,241.0,0.3268689127249641,17,241.0
70.0,19,320.0,6.2745098039215685,6.620463946458634,19,320.0,0.3397050292778297,19,320.0
75.0,16,228.0,4.470588235294118,5.921766455891855,16,347.0,0.32659872368993353,16,347.0
80.0,13,104.0,2.122448979591837,5.016347520416567,13,275.0,0.2283773841289417,13,275.0
85.0,17,81.0,1.62,5.522930224201997,17,235.0,0.23665484891309138,17,235.0
90.0,17,151.0,2.9607843137254903,6.382969858892098,17,211.0,0.308268990440887,17,211.0
95.0,20,246.0,4.92,6.588117957883344,20,264.0,0.35314469273760296,20,264.0
100.0,22,350.0,7.142857142857143,6.024468651407622,22,350.0,0.26789326175053413,22,350.0
105.0,26,473.0,10.75,4.871237538538115,26,473.0,0.14315550873514998,26,473.0
110.0,21,402.0,8.933333333333334,4.093763877325657,21,526.0,0.1364084581708044,21,526.0
115.0,16,208.0,4.622222222222222,4.911613645421445,16,496.0,0.21560679289208418,16,496.0
120.0,14,102.0,2.125,5.498594010398666,14,391.0,0.25443334293483844,14,391.0
125.0,12,88.0,1.7959183673469388,6.475405715220512,12,340.0,0.34329378220788714,12,340.0
130.0,10,111.0,2.466666666666667,7.124777030317893,10,249.0,0.38675281418654517,10,249.0
135.0,13,168.0,3.5,7.585166955537694,13,216.0,0.44254724997735456,13,216.0
140.0,14,238.0,4.857142857142857,6.928505053016375,14,264.0,0.3962509106472724,14,264.0
145.0,13,136.0,2.72,5.639032092929869,13,262.0,0.2893429266703092,13,262.0
150.0,13,53.0,1.127659574468085,5.73606100310331,13,218.0,0.28393398742406023,13,218.0
155.0,13,65.0,1.3,5.908166940203465,13,173.0,0.2736777764473472,13,173.0
160.0,16,137.0,2.795918367346939,5.965758476053834,16,194.0,0.2704142874263278,16,194.0
165.0,21,235.0,5.0,5.888844120807204,21,260.0,0.2509878534048365,21,260.0
170.0,22,345.0,7.666666666666667,5.5727750473590785,22,360.0,0.2052454739624555,22,360.0
175.0,23,460.0,10.0,4.941360878614089,23,475.0,0.1532516991478987,23,475.0
180.0,22,390.0,8.478260869565217,4.49962941044822,22,519.0,0.20121260085284176,22,519.0
185.0,16,203.0,4.413043478260869,4.930019055579386,16,482.0,0.25695761697546615,16,482.0
190.0,14,89.0,1.78,6.056283630368615,14,385.0,0.31377212999862664,14,385.0
195.0,12,62.0,1.24,6.320167453119501,12,312.0,0.32579657657629263,12,312.0
200.0,10,71.0,1.4489795918367347,7.024878302625238,10,242.0,0.38726302003451846,10,242.0
205.0,15,138.0,2.9361702127659575,6.989953186603078,15,229.0,0.3700852209186088,15,229.0
210.0,16,218.0,4.844444444444444,6.614089805752864,16,267.0,0.35122859406489904,16,267.0
215.0,13,161.0,3.425531914893617,5.775079149002545,13,275.0,0.3105032880903198,13,275.0
220.0,9,44.0,0.9777777777777777,5.978731660213557,9,221.0,0.30708336724919866,9,221.0
225.0,12,63.0,1.4,6.273904811532918,12,184.0,0.3116881710076451,12,184.0
230.0,17,138.0,2.816326530612245,6.992108030514726,17,180.0,0.39086223640146806,17,180.0
235.0,19,231.0,4.714285714285714,5.738416488793298,19,262.0,0.287043945445802,19,262.0
240.0,25,343.0,6.7254901960784315,5.360850722195127,25,374.0,0.23104867044720945,25,374.0
245.0,29,481.0,10.23404255319149,3.6493087013533545,29,512.0,0.07960855669010712,29,512.0
250.0,25,440.0,8.8,4.308314068589583,25,575.0,0.179006328723631,25,575.0
255.0,18,267.0,5.235294117647059,5.70405326863411,18,518.0,0.27762037748014745,18,518.0
260.0,17,169.0,3.38,5.4207112896631555,17,460.0,0.2306324254727525,17,460.0
