step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.81949784884354,0,0.0,0.9439846260644449,0,0.0
10.0,0,0.0,0.0,14.158582973043414,0,0.0,0.9204595214409025,0,0.0
15.0,0,0.0,0.0,13.210315457824771,0,0.0,0.9478449144685607,0,0.0
20.0,1,1.0,0.0625,10.835801379234713,1,1.0,0.75238093419898,1,1.0
25.0,4,15.0,0.7894736842105263,8.11976776101017,4,15.0,0.522531301140972,4,15.0
30.0,3,6.0,0.2608695652173913,6.427621727937539,3,24.0,0.4203278368507226,3,24.0
35.0,2,8.0,0.2857142857142857,9.493284687275438,2,11.0,0.60997908610087,2,11.0
40.0,3,20.0,0.625,10.392885044452314,3,20.0,0.6243600140643598,3,20.0
45.0,2,4.0,0.13333333333333333,6.907334799458294,2,14.0,0.37791562803838197,2,14.0
50.0,6,25.0,0.8928571428571429,7.101690467633834,6,27.0,0.3274820421203999,6,27.0
55.0,10,70.0,2.2580645161290325,9.009024474423299,10,71.0,0.44410475383202747,10,71.0
60.0,5,36.0,1.0909090909090908,8.534531026824425,5,83.0,0.5075969844525253,5,83.0
65.0,4,13.0,0.43333333333333335,7.65297222607103,4,31.0,0.3920635598550991,4,31.0
70.0,3,6.0,0.1875,7.173997119298951,3,39.0,0.3863818934913438,3,39.0
75.0,8,30.0,0.967741935483871,6.979712257119251,8,52.0,0.36538826461742013,8,52.0
80.0,8,34.0,1.0,6.960821660180885,8,68.0,0.4085115903824159,8,68.0
85.0,5,25.0,0.6756756756756757,8.04068565146593,5,64.0,0.4653035624089262,5,64.0
90.0,9,58.0,1.5263157894736843,7.405092255931153,9,68.0,0.37723366920899115,9,68.0
95.0,13,114.0,2.7142857142857144,8.288620119471549,13,118.0,0.4561989242084657,13,118.0
100.0,11,76.0,1.7674418604651163,6.521557940341205,11,139.0,0.35177150869599433,11,139.0
105.0,10,38.0,0.95,5.403482947337309,10,130.0,0.2366479760104501,10,130.0
110.0,10,69.0,1.6046511627906976,6.541335724073041,10,113.0,0.30493542336226276,10,113.0
115.0,11,124.0,2.7555555555555555,7.562964752670298,11,134.0,0.4057816806970615,11,134.0
120.0,14,185.0,4.021739130434782,7.559945143820963,14,185.0,0.41885166322248507,14,185.0
125.0,11,121.0,2.5208333333333335,6.54687714153646,11,205.0,0.3709251500922012,11,205.0
130.0,9,32.0,0.6956521739130435,5.818346170275419,9,172.0,0.2565433924930735,9,172.0
135.0,11,60.0,1.3333333333333333,6.6234751364745,11,113.0,0.3097050569487061,11,113.0
140.0,15,130.0,2.765957446808511,6.790068061368752,15,137.0,0.29698488259334854,15,137.0
145.0,16,121.0,2.813953488372093,5.110802787734609,16,190.0,0.2153635955578841,16,190.0
150.0,14,82.0,1.9069767441860466,4.877645685544366,14,201.0,0.22047427271264255,14,201.0
155.0,12,74.0,1.6444444444444444,6.132468395439533,12,187.0,0.29009642509414313,12,187.0
160.0,11,62.0,1.3478260869565217,5.213167551973135,11,215.0,0.28339815999786067,11,215.0
165.0,6,24.0,0.47058823529411764,5.884173782563608,6,209.0,0.30733320128916264,6,209.0
170.0,12,74.0,1.48,5.871267114874209,12,201.0,0.23523722997040297,12,201.0
175.0,15,74.0,1.5416666666666667,4.573461189216051,15,223.0,0.19211283098896015,15,223.0
180.0,17,71.0,1.5434782608695652,4.198783106025814,17,200.0,0.17716100072327265,17,200.0
185.0,17,107.0,2.2291666666666665,5.434871444541322,17,212.0,0.22166618393405646,17,212.0
190.0,13,144.0,2.938775510204082,6.295252126379449,13,248.0,0.30181669852058685,13,248.0
195.0,10,101.0,2.02,5.7715614996897875,10,249.0,0.27506905548221655,10,249.0
200.0,9,32.0,0.64,6.185264021056032,9,218.0,0.32279509578775506,9,218.0
205.0,13,65.0,1.3265306122448979,5.306220153180754,13,181.0,0.21951198560303467,13,181.0
210.0,13,69.0,1.4375,4.586064801112183,13,213.0,0.2001375117400297,13,213.0
215.0,16,64.0,1.2549019607843137,5.143448433916685,16,222.0,0.2535901939112989,16,222.0
220.0,14,44.0,0.88,3.8604033240869415,14,265.0,0.17978916228554281,14,265.0
225.0,10,42.0,0.8235294117647058,4.86082700751097,10,260.0,0.21749336836965252,10,260.0
230.0,16,106.0,1.8928571428571428,4.910047752301368,16,297.0,0.23246697246958775,16,297.0
235.0,20,116.0,2.0,4.020346951609223,20,330.0,0.19359489330969296,20,330.0
240.0,21,101.0,1.7719298245614035,3.979989945285043,21,325.0,0.16416147162098527,21,325.0
245.0,18,72.0,1.2857142857142858,3.5509786064642923,18,354.0,0.12923592619581165,18,354.0
250.0,12,39.0,0.7090909090909091,4.405580794160154,12,392.0,0.20786248344286493,12,392.0
255.0,8,25.0,0.44642857142857145,4.243201018301797,8,378.0,0.21897093058509756,8,378.0
260.0,13,44.0,0.7457627118644068,4.055802437291967,13,342.0,0.16785243142533765,13,342.0
265.0,13,40.0,0.6779661016949152,3.602722706518217,13,334.0,0.1506550159270693,13,334.0
270.0,14,41.0,0.7068965517241379,4.023223212671518,14,354.0,0.1657568147530511,14,354.0
275.0,11,34.0,0.5862068965517241,3.740214295745709,11,356.0,0.17663586713803262,11,356.0
280.0,13,48.0,0.7868852459016393,3.9056598707811077,13,308.0,0.1786857029396707,13,308.0
285.0,19,114.0,1.78125,3.9945980330280673,19,310.0,0.15898779349136663,19,310.0
290.0,18,117.0,1.8,3.678311188190765,18,337.0,0.14583109953078302,18,337.0
295.0,22,98.0,1.53125,3.905513109758245,22,346.0,0.16806633522480868,22,346.0
300.0,19,82.0,1.2238805970149254,3.230503625985807,19,395.0,0.1485993037104705,19,395.0
305.0,17,73.0,1.0735294117647058,3.2335340507378274,17,427.0,0.1334255447281739,17,427.0
310.0,11,41.0,0.6029411764705882,2.8892473554669267,11,428.0,0.12352466327571855,11,428.0
315.0,15,47.0,0.6911764705882353,2.99224618743053,15,400.0,0.11328689393960809,15,400.0
320.0,15,49.0,0.7,2.749330836934222,15,442.0,0.10905542049097298,15,442.0
325.0,14,48.0,0.7058823529411765,2.9327447832968154,14,440.0,0.10588005832742645,14,440.0
330.0,14,39.0,0.5652173913043478,3.0124619207841663,14,436.0,0.110275337162802,14,436.0
335.0,13,38.0,0.5588235294117647,3.353093457451894,13,385.0,0.12534433362641986,13,385.0
340.0,13,33.0,0.4852941176470588,2.912760175776701,13,415.0,0.11866234709589385,13,415.0
345.0,12,36.0,0.5373134328358209,3.378391575285641,12,416.0,0.12318109122678952,12,416.0
350.0,13,45.0,0.6521739130434783,2.8371673344455046,13,427.0,0.1221657423926446,13,427.0
355.0,15,59.0,0.855072463768116,3.2628402766891322,15,393.0,0.11659801148299916,15,393.0
360.0,16,43.0,0.6231884057971014,2.662866272276064,16,434.0,0.10765277987607949,16,434.0
365.0,15,58.0,0.8656716417910447,2.8157969783015377,15,455.0,0.11263358996826384,15,455.0
370.0,17,56.0,0.8115942028985508,2.735209744326882,17,458.0,0.10734264301298818,17,458.0
375.0,15,49.0,0.7101449275362319,3.1342012485061836,15,409.0,0.11640828045422288,15,409.0
380.0,14,45.0,0.6521739130434783,2.934394156097814,14,431.0,0.11252450433632426,14,431.0
385.0,13,48.0,0.7164179104477612,3.095887366455695,13,438.0,0.13013150703054224,13,438.0
390.0,11,40.0,0.5882352941176471,2.764043232788371,11,418.0,0.11395867119501467,11,418.0
395.0,13,46.0,0.6764705882352942,3.0617664154612707,13,372.0,0.11818036232827678,13,372.0
400.0,14,41.0,0.5942028985507246,2.5460401398994406,14,404.0,0.1100164296748703,14,404.0
405.0,16,56.0,0.8115942028985508,2.8158317220933418,16,419.0,0.1145440485419373,16,419.0
410.0,14,49.0,0.7205882352941176,2.723347976326241,14,414.0,0.10573822469116598,14,414.0
415.0,12,48.0,0.7058823529411765,3.225136761740901,12,376.0,0.1291609954649779,12,376.0
420.0,13,38.0,0.5428571428571428,3.1855835321399404,13,362.0,0.1244006343800009,13,362.0
425.0,11,35.0,0.5147058823529411,3.325756094031062,11,353.0,0.1291093938997487,11,353.0
430.0,9,26.0,0.37142857142857144,3.1799099454578896,9,346.0,0.12682152709139263,9,346.0
435.0,9,34.0,0.5151515151515151,3.2601718142819474,9,316.0,0.13246027973468524,9,316.0
440.0,13,42.0,0.6086956521739131,2.6991135270416438,13,332.0,0.11040967004381083,13,332.0
445.0,15,63.0,0.9264705882352942,2.9251595032018862,15,336.0,0.1193166086749832,15,336.0
450.0,15,56.0,0.8115942028985508,2.8514227824563667,15,351.0,0.10878201811126895,15,351.0
455.0,18,54.0,0.7941176470588235,2.904838757470871,18,346.0,0.11002003429895328,18,346.0
460.0,18,46.0,0.6666666666666666,2.497762839826459,18,375.0,0.1064551347713957,18,375.0
465.0,17,48.0,0.6857142857142857,3.00938807380872,17,383.0,0.11425717751183054,17,383.0
470.0,14,43.0,0.6231884057971014,2.86788721312008,14,378.0,0.11488178348860534,14,378.0
475.0,11,35.0,0.5072463768115942,3.4162153485854896,11,357.0,0.13237121977774918,11,357.0
480.0,11,31.0,0.4492753623188406,3.027478822114532,11,364.0,0.12008312546004751,11,364.0
485.0,13,42.0,0.6176470588235294,3.1662823547611096,13,364.0,0.13421849037032374,13,364.0
490.0,10,36.0,0.5294117647058824,3.115447303721609,10,357.0,0.12629684798310672,10,357.0
495.0,11,37.0,0.5441176470588235,3.403735041042868,11,327.0,0.1342257642332037,11,327.0
500.0,9,30.0,0.43478260869565216,3.1621119076804285,9,308.0,0.1320608038909684,9,308.0
505.0,12,35.0,0.5147058823529411,3.21171490862356,12,300.0,0.12549635657655112,12,300.0
510.0,13,38.0,0.5671641791044776,2.814125296083703,13,322.0,0.11820080992830137,13,322.0
515.0,17,55.0,0.8333333333333334,3.0061568428575844,17,325.0,0.131380558862339,17,325.0
520.0,16,61.0,0.8714285714285714,2.621863815847434,16,354.0,0.10496172477620487,16,354.0
525.0,17,73.0,1.0735294117647058,2.605890780692596,17,359.0,0.09994266685849376,17,359.0
530.0,17,55.0,0.7971014492753623,2.5011901074652823,17,393.0,0.10441985947817496,17,393.0
535.0,17,53.0,0.7681159420289855,2.8906085697552495,17,395.0,0.11147041760766076,17,395.0
540.0,15,44.0,0.6285714285714286,2.6810357578002106,15,403.0,0.10171996690314021,15,403.0
545.0,15,47.0,0.6911764705882353,3.1106051366841814,15,382.0,0.1201304465627544,15,382.0
550.0,12,40.0,0.5882352941176471,3.132126876446267,12,388.0,0.11990926444539157,12,388.0
555.0,13,44.0,0.6567164179104478,3.323039513786839,13,379.0,0.13212631523156923,13,379.0
560.0,12,32.0,0.47058823529411764,2.760916220361952,12,399.0,0.11983898739855864,12,399.0
565.0,12,41.0,0.6029411764705882,2.8033683922853427,12,364.0,0.1086429629854654,12,364.0
570.0,13,42.0,0.6086956521739131,2.571476272669767,13,380.0,0.10255478324014013,13,380.0
575.0,15,51.0,0.7285714285714285,3.109137279893615,15,374.0,0.1181690585287464,15,374.0
580.0,15,42.0,0.6086956521739131,2.6924260737877703,15,403.0,0.10816911572178838,15,403.0
585.0,20,68.0,1.0,2.8258820319806675,20,415.0,0.11749394111971001,20,415.0
590.0,17,59.0,0.8428571428571429,2.533476782081381,17,450.0,0.09902216934976302,17,450.0
595.0,15,58.0,0.8405797101449275,2.799403194829161,15,419.0,0.09972267169559078,15,419.0
600.0,14,45.0,0.6428571428571429,2.7803755539372372,14,426.0,0.1142592822646596,14,426.0
605.0,16,44.0,0.6285714285714286,3.1324362380796957,16,423.0,0.11907460182466553,16,423.0
610.0,9,27.0,0.39705882352941174,3.212801901013655,9,400.0,0.13294010461223643,9,400.0
615.0,11,29.0,0.43283582089552236,3.6294775837574784,11,361.0,0.14700926585984572,11,361.0
620.0,8,26.0,0.38235294117647056,3.077117976177853,8,348.0,0.12851387546654738,8,348.0
625.0,10,29.0,0.4393939393939394,3.0184034816841274,10,321.0,0.12745296188762703,10,321.0
630.0,14,42.0,0.6268656716417911,2.6388503534737655,14,334.0,0.10988551281588611,14,334.0
635.0,15,51.0,0.75,2.8167090047112033,15,319.0,0.11128452059300827,15,319.0
640.0,15,49.0,0.7101449275362319,2.747618743087393,15,332.0,0.11135054911951542,15,332.0
645.0,17,49.0,0.7101449275362319,2.9151568650241044,17,324.0,0.11532794257660664,17,324.0
650.0,12,36.0,0.5142857142857142,3.275006537662956,12,322.0,0.127320201899248,12,322.0
655.0,9,27.0,0.40298507462686567,3.246894544398687,9,298.0,0.12571884729526694,9,298.0
660.0,10,27.0,0.39705882352941174,2.752455725507295,10,313.0,0.11498818658228775,10,313.0
665.0,11,44.0,0.6470588235294118,2.856302306024485,11,310.0,0.11846820043442702,11,310.0
670.0,15,97.0,1.4264705882352942,3.4617194904374213,15,315.0,0.11869005534334152,15,315.0
675.0,18,99.0,1.434782608695652,3.1011254780425164,18,342.0,0.1275673388919383,18,342.0
680.0,19,83.0,1.2028985507246377,3.499872905343277,19,323.0,0.1381429144432878,19,323.0
685.0,18,75.0,1.1029411764705883,3.0798344877142294,18,372.0,0.13101601608525879,18,372.0
690.0,17,59.0,0.8676470588235294,3.1351331494731585,17,412.0,0.12326229598865221,17,412.0
695.0,11,33.0,0.4782608695652174,2.9389633179076595,11,411.0,0.11791833118468192,11,411.0
700.0,11,36.0,0.5373134328358209,3.092797486670166,11,358.0,0.11475490538241981,11,358.0
705.0,12,36.0,0.5217391304347826,2.715152482148438,12,387.0,0.10419670117368511,12,387.0
710.0,10,40.0,0.5882352941176471,3.0498584371943567,10,390.0,0.12379912147312856,10,390.0
715.0,10,36.0,0.5217391304347826,2.998348968456452,10,388.0,0.1245342746451705,10,388.0
720.0,11,37.0,0.5522388059701493,3.1972535744346455,11,357.0,0.13157861145809446,11,357.0
725.0,9,32.0,0.463768115942029,2.899187049456887,9,360.0,0.11707127446083755,9,360.0
